taxonKey	canonicalName	kingdom	class	em_pts	mean_growth	year_2023_em_status_occupancy_natura2000_Flanders	year_2023_em_status_occs_natura2000_Flanders	year_2023_em_status_occupancy_Flanders	year_2023_em_status_occs_Flanders	year_2022_em_status_occupancy_natura2000_Flanders	year_2022_em_status_occs_natura2000_Flanders	year_2022_em_status_occupancy_Flanders	year_2022_em_status_occs_Flanders	year_2021_em_status_occupancy_natura2000_Flanders	year_2021_em_status_occs_natura2000_Flanders	year_2021_em_status_occupancy_Flanders	year_2021_em_status_occs_Flanders	kingdomKey	classKey
3033905	Berberis darwinii	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
3046765	Sisymbrium erysimoides	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3069053	Euphorbia verrucosa	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3082270	Cornus canadensis	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3082297	Limonium sinuatum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3083486	Paeonia lactiflora	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3084839	Mesembryanthemum crystallinum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3085366	Agrostemma brachyloba	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
3099650	Shinnersia rivularis	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3119185	Helianthus decapetalus	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
3125893	Sigesbeckia jorullensis	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3125933	Santolina chamaecyparissus	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
3170873	Scrophularia canina	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3189939	Cardiospermum halicacabum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3340858	Lepiota elaiophylla	Fungi	Agaricomycetes	10.5				1	1			1	1			1	1	5	186
3602227	Papaver setigerum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3642339	Chaerophyllum byzantinum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3767816	Acer japonicum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3905825	Betonica macrantha	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3981814	Berberis wilsoniae	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
4067112	Symphytum orientale	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
4068166	Echium pininana	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
4088624	Limonium platyphyllum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
4103351	Lomelosia caucasica	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
4201709	Sempervivum arachnoideum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
4354937	Botrylloides diegensis	Animalia	Ascidiacea	10.5				1	1			1	1			1	1	1	356
4354941	Botrylloides violaceus	Animalia	Ascidiacea	10.5				1	1			1	1			1	1	1	356
4366460	Hexaplex trunculus	Animalia	Gastropoda	10.5				1	1			1	1			1	1	1	225
4401285	Dorypteryx longipennis	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
4535888	Bucculatrix chrysanthemella	Animalia	Insecta	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	216
4544517	Aceria tristriata	Animalia	Arachnida	10.5				1	1			1	1			1	1	1	367
4553820	Euscorpius flavicaudis	Animalia	Arachnida	10.5				1	1			1	1			1	1	1	367
4925890	Acer tataricum ginnala	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
4926534	Sibbaldia tridentata	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
5041471	Sceliphron destillatorium	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
5133523	Morpho menelaus	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
5219721	Meriones unguiculatus	Animalia	Mammalia	10.5				1	1			1	1			1	1	1	359
5227966	Lophura nycthemera	Animalia	Aves	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	212
5230852	Passerina ciris	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
5290192	Cenchrus longisetus	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
5303515	Tinantia pringlei	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
5353770	Arachis hypogaea	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
5356892	Lotus parviflorus	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
5363119	Pyrus calleryana	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
5367214	Potentilla nepalensis	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
5414991	Digitalis ferruginea	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
5415463	Thunbergia alata	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
5669632	Pilea peperomioides	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
5686494	Decaisnea insignis	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
5774728	Eriophyes pyri	Animalia	Arachnida	10.5				1	1			1	1			1	1	1	367
5879783	Thaumatotibia leucotreta	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
5972004	Homarus americanus	Animalia	Malacostraca	10.5				1	1			1	1			1	1	1	229
6101224	Spilopelia chinensis	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
6132234	Rhynchophorus ferrugineus	Animalia	Insecta	10.5				1	1			1	1			1	1	1	216
6161327	Natrix tessellata	Animalia	Squamata	10.5				1	1			1	1			1	1	1	11592253
6371424	Rhamnus alaternus	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
6476704	Parakontikia ventrolineata	Animalia		10.5				1	1			1	1			1	1	1	
7277106	Helleborus lividus	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
7296375	Viola hederacea	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
7318131	Oxalis valdiviensis	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
7384449	Radix rubiginosa	Animalia	Gastropoda	10.5				1	1			1	1			1	1	1	225
7415922	Rumex pulcher woodsii	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
7520678	Striosubulina striatella	Animalia	Gastropoda	10.5				1	1			1	1			1	1	1	225
7624620	Rumex crispus robustus	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
7730307	Erythranthe lutea	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
7740944	Matthiola longipetala bicornis	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
8116963	Acanthus hungaricus	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
8242349	Lonicera chrysantha	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
8255921	Pulvinaria floccifera	Animalia	Insecta	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	216
8265082	Monochamus sartor	Animalia	Insecta	10.5		0	0	1	1	0	0	1	1	0	0	1	1	1	216
8323119	Bidens triplinervia macrantha	Plantae	Magnoliopsida	10.5		0	0	1	1	0	0	1	1	0	0	1	1	6	220
9340142	Iris hollandica	Plantae	Liliopsida	10.5				1	1			1	1			1	1	6	196
9419395	Anemonastrum canadense	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
9508942	Origanum vulgare hirtum	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
9675867	Eriocapitella tomentosa	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
10937982	Phonipara canora	Animalia	Aves	10.5				1	1			1	1			1	1	1	212
12254070	Cynanchica aristata	Plantae	Magnoliopsida	10.5				1	1			1	1			1	1	6	220
3172613	Catalpa ovata	Plantae	Magnoliopsida	10	0.6216213216820938	0	0	1	0	0	0	3	0	0	0	1	0	6	220
5851603	Leuciscus aspius	Animalia		10	0.5796826459557005	1	0	0	0	2	0	0	0	1	0	0	0	1	
3663772	Oenothera moravica	Plantae	Magnoliopsida	9.5		0	0	0	0	0	0	1	1	1	1	1	1	6	220
4133390	Lolium boucheanum	Plantae	Liliopsida	9.5		0	0	0	0	0	0	1	1	1	1	1	1	6	196
5224503	Lampropeltis triangulum	Animalia	Squamata	9.5		0	0	0	0	0	0	1	1	1	1	1	1	1	11592253
6362904	Populus trichocarpa	Plantae	Magnoliopsida	9	0.9429511916428469	0	0	0	2	0	0	0	2	0	0	0	2	6	220
2479598	Eolophus roseicapilla	Animalia	Aves	9				2	2			0	0			0	0	1	212
2929847	Solanum aethiopicum	Plantae	Magnoliopsida	9				2	2			0	0			0	0	6	220
2985986	Hydrangea arborescens	Plantae	Magnoliopsida	9		0	0	2	2	0	0	0	0	0	0	0	0	6	220
3086784	Parthenium hysterophorus	Plantae	Magnoliopsida	9				2	2			0	0			0	0	6	220
3631129	Eryngium giganteum	Plantae	Magnoliopsida	9				2	2			0	0			0	0	6	220
5232422	Chloephaga melanoptera	Animalia	Aves	9		0	0	2	2	0	0	0	0	0	0	0	0	1	212
2957408	Senna obtusifolia	Plantae	Magnoliopsida	8	0.7845514470883547			0	1			1	1			1	1	6	220
2498001	Sarkidiornis melanotos	Animalia	Aves	8	0.7236164925528563	0	0	0	1	0	0	1	1	0	0	1	1	1	212
2224970	Palaemon macrodactylus	Animalia	Malacostraca	8	0.645241526726414			0	1			1	1			1	1	1	229
2766030	Pontederia cordata	Plantae	Liliopsida	7.5	0.9127827332998576	1	0	0	0	1	0	0	0	1	0	0	0	6	196
4285968	Ponticola kessleri	Animalia		7.5	0.009637911951157443	1	0	0	0	1	0	0	0	1	0	0	0	1	
2890541	Geranium purpureum	Plantae	Magnoliopsida	6	0.9719372827075625	0	0	1	0	0	0	1	0	0	0	1	0	6	220
3026294	Cotoneaster bullatus	Plantae	Magnoliopsida	6	0.9575830193620358	0	1	0	0	0	1	0	0	0	1	0	0	6	220
2686212	Larix decidua	Plantae	Pinopsida	6	0.9461959586882971	0	1	0	0	0	1	0	0	0	1	0	0	6	194
5285637	Pinus sylvestris	Plantae	Pinopsida	6	0.9158945099856467	0	0	1	0	0	0	1	0	0	0	1	0	6	194
5384361	Amaranthus bouchonii	Plantae	Magnoliopsida	6	0.8738410615237411	0	0	1	0	0	0	1	0	0	0	1	0	6	220
5384393	Amaranthus palmeri	Plantae	Magnoliopsida	6	0.8272467833744169			1	0			1	0			1	0	6	220
4314683	Chelicorophium curvispinum	Animalia	Malacostraca	6	0.5236974367013159	0	1	0	0	0	1	0	0	0	1	0	0	1	229
2498155	Mareca americana	Animalia	Aves	6	0.4253153002529521	0	1	0	0	0	1	0	0	0	1	0	0	1	212
2367742	Pimephales promelas	Animalia		6	0.3877557317470533	0	0	1	0	0	0	1	0	0	0	1	0	1	
2480350	Pelecanus onocrotalus	Animalia	Aves	6	0.2737048660113891	0	0	1	0	0	0	1	0	0	0	1	0	1	212
1031400	Ectopsocus briggsi	Animalia	Insecta	6		0	0	0	0	0	0	1	1	0	0	1	1	1	216
1247584	Stenopelmus rufinasus	Animalia	Insecta	6		0	0	0	0	0	0	1	1	0	0	1	1	1	216
1707320	Schistocerca gregaria	Animalia	Insecta	6		0	0	0	0	0	0	1	1	0	0	1	1	1	216
1830284	Argyresthia thuiella	Animalia	Insecta	6		0	0	0	0	0	0	0	0	1	1	1	1	1	216
2020832	Xylocoris galactinus	Animalia	Insecta	6				0	0			1	1			1	1	1	216
2029899	Japananus hyalinus	Animalia	Insecta	6				0	0			1	1			1	1	1	216
2209044	Nagurus cristatus	Animalia	Malacostraca	6				0	0			1	1			1	1	1	229
2431965	Ambystoma macrodactylum	Animalia	Amphibia	6				0	0			1	1			1	1	1	131
2476041	Bucorvus leadbeateri	Animalia	Aves	6		0	0	0	0	0	0	1	1	0	0	1	1	1	212
2479501	Polytelis swainsonii	Animalia	Aves	6				0	0			1	1			1	1	1	212
2480668	Geranoaetus melanoleucus	Animalia	Aves	6		0	0	0	0	0	0	0	0	1	1	1	1	1	212
2481034	Falco cherrug	Animalia	Aves	6		0	0	0	0	0	0	1	1	0	0	1	1	1	212
2489450	Gymnorhina tibicen	Animalia	Aves	6				0	0			1	1			1	1	1	212
2498064	Anas erythrorhyncha	Animalia	Aves	6				0	0			1	1			1	1	1	212
2498313	Nettapus auritus	Animalia	Aves	6		0	0	0	0	0	0	0	0	1	1	1	1	1	212
2705622	Paspalum distichum	Plantae	Liliopsida	6		0	0	0	0	0	0	0	0	1	1	1	1	6	196
2705875	Urochloa ramosa	Plantae	Liliopsida	6				0	0			1	1			1	1	6	196
2774214	Ophiopogon jaburan	Plantae	Liliopsida	6				0	0			1	1			1	1	6	196
2874574	Cucumis dipsaceus	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
2925532	Verbena bracteata	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
3128601	Centaurea napifolia	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
3167003	Triodanis perfoliata	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
3188859	Oenothera speciosa	Plantae	Magnoliopsida	6		0	0	0	0	0	0	0	0	1	1	1	1	6	220
3665817	Oenothera rubricauloides	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
3667007	Oenothera drawertii	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
3768287	Acer cissifolium	Plantae	Magnoliopsida	6		0	0	0	0	0	0	0	0	1	1	1	1	6	220
4102909	Lomelosia stellata	Plantae	Magnoliopsida	6		0	0	0	0	0	0	0	0	1	1	1	1	6	220
4219118	Hieracium glaucinum recensitum	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
4250676	Sonchus asper glaucescens	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
4293134	Neoclytus acuminatus	Animalia	Insecta	6		0	0	0	0	0	0	0	0	1	1	1	1	1	216
4485839	Apodiphus amygdali	Animalia	Insecta	6				0	0			1	1			1	1	1	216
4487243	Amphiareus obscuriceps	Animalia	Insecta	6				0	0			1	1			1	1	1	216
4553535	Megabunus diadema	Animalia	Arachnida	6				0	0			1	1			1	1	1	367
5152536	Gastrodes abietum	Animalia	Insecta	6		0	0	0	0	0	0	1	1	0	0	1	1	1	216
5219683	Sciurus niger	Animalia	Mammalia	6		0	0	0	0	0	0	1	1	0	0	1	1	1	359
5229156	Pelecanus conspicillatus	Animalia	Aves	6		0	0	0	0	0	0	0	0	1	1	1	1	1	212
5231103	Zonotrichia capensis	Animalia	Aves	6				0	0			1	1			1	1	1	212
5359411	Trifolium pallidum	Plantae	Magnoliopsida	6		0	0	0	0	0	0	1	1	0	0	1	1	6	220
5365494	Potentilla argyrophylla atrosanguinea	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
5387396	Aster alpinus	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
5411453	Campanula medium	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
6157050	Graptemys pseudogeographica kohnii	Animalia	Testudines	6		0	0	0	0	0	0	1	1	0	0	1	1	1	11418114
6302047	Kalimeris incisa incisa	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
7153734	Papaver commutatum	Plantae	Magnoliopsida	6		0	0	0	0	0	0	1	1	0	0	1	1	6	220
7293727	Ampelopsis glandulosa	Plantae	Magnoliopsida	6				0	0			1	1			1	1	6	220
7358948	Lasius neglectus	Animalia	Insecta	6		0	0	0	0	0	0	1	1	0	0	1	1	1	216
7536754	Dryopteris lacunosa	Plantae	Polypodiopsida	6				0	0			1	1			1	1	6	7228684
8045533	Potentilla supina costata	Plantae	Magnoliopsida	6		0	0	0	0	0	0	0	0	1	1	1	1	6	220
8212772	Symphoricarpos doorenbosii	Plantae	Magnoliopsida	6		0	0	0	0	0	0	1	1	0	0	1	1	6	220
8356787	Pourthiaea villosa	Plantae	Magnoliopsida	6		0	0	0	0	0	0	1	1	0	0	1	1	6	220
8766638	Hypsopygia nostralis	Animalia	Insecta	6		0	0	0	0	0	0	0	0	1	1	1	1	1	216
9362842	Junco hyemalis	Animalia	Aves	6				0	0			1	1			1	1	1	212
9776414	Acharia stimulea	Animalia	Insecta	6				0	0			1	1			1	1	1	216
10972541	Cicada barbara	Animalia	Insecta	6				0	0			1	1			1	1	1	216
4497124	Andricus quercuscalicis	Animalia	Insecta	4.5	0.28894292940808	0	0	0	0	1	0	0	0	1	0	0	0	1	216
4497120	Andricus corruptrix	Animalia	Insecta	3.5	0.17042704787844448	0	0	0	0	0	0	1	0	0	0	1	0	1	216
1014565	Amphitomeus attemsi	Animalia	Diplopoda	2.5				0	0			0	0			1	1	1	361
1995489	Panchlora nivea	Animalia	Insecta	2.5				0	0			0	0			1	1	1	216
2138688	Mermessus trilobatus	Animalia	Arachnida	2.5		0	0	0	0	0	0	0	0	0	0	1	1	1	367
2475212	Crinifer zonurus	Animalia	Aves	2.5				0	0			0	0			1	1	1	212
2498310	Nettapus coromandelianus	Animalia	Aves	2.5				0	0			0	0			1	1	1	212
2705565	Paspalum dilatatum	Plantae	Liliopsida	2.5				0	0			0	0			1	1	6	196
2765221	Tradescantia pallida	Plantae	Liliopsida	2.5				0	0			0	0			1	1	6	196
2772885	Ornithogalum pyramidale	Plantae	Liliopsida	2.5		0	0	0	0	0	0	0	0	0	0	1	1	6	196
2874569	Cucumis sativus	Plantae	Magnoliopsida	2.5		0	0	0	0	0	0	0	0	0	0	1	1	6	220
2876571	Alnus pubescens	Plantae	Magnoliopsida	2.5		0	0	0	0	0	0	0	0	0	0	1	1	6	220
2928666	Dichondra micrantha	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
2970585	Sesbania herbacea	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
2985963	Deutzia crenata	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
2988224	Pyracantha fortuneana	Plantae	Magnoliopsida	2.5		0	0	0	0	0	0	0	0	0	0	1	1	6	220
3025986	Cotoneaster fruticosus	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
3027138	Spiraea canescens	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
3034602	Hydrocotyle verticillata	Plantae	Magnoliopsida	2.5		0	0	0	0	0	0	0	0	0	0	1	1	6	220
3040232	Populus deltoides	Plantae	Magnoliopsida	2.5		0	0	0	0	0	0	0	0	0	0	1	1	6	220
3136929	Anaphalis triplinervis	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
3727713	Veronica pinguifolia	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
3827975	Pelargonium candicans	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
4271356	Heracleum sphondylium sibiricum	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
4487610	Neolygus populi	Animalia	Insecta	2.5				0	0			0	0			1	1	1	216
5229154	Scopus umbretta	Animalia	Aves	2.5		0	0	0	0	0	0	0	0	0	0	1	1	1	212
5303524	Tinantia erecta	Plantae	Liliopsida	2.5				0	0			0	0			1	1	6	196
5334239	Lonicera sempervirens	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
5359169	Trifolium michelianum	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
5370832	Acaena magellanica	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
5384464	Gypsophila repens	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
6313051	Triticum turgidum durum	Plantae	Liliopsida	2.5		0	0	0	0	0	0	0	0	0	0	1	1	6	196
6436603	Hypericum hircinum	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
7150619	Gomphocarpus fruticosus	Plantae	Magnoliopsida	2.5				0	0			0	0			1	1	6	220
8305409	Achatina achatina	Animalia	Gastropoda	2.5				0	0			0	0			1	1	1	225
5284809	Pinus nigra	Plantae	Pinopsida	0	0.9451250265059338	0	0	0	0	0	0	0	0	0	0	0	0	6	194
3152583	Hibiscus syriacus	Plantae	Magnoliopsida	0	0.9262878933231513	0	0	0	0	0	0	0	0	0	0	0	0	6	220
3003244	Rosa multiflora Thunb.	Plantae	Magnoliopsida	0	0.8879831472731259	0	0	0	0	0	0	0	0	0	0	0	0	6	220
7068732	Arabidopsis arenosa arenosa	Plantae	Magnoliopsida	0	0.8663263961066006	0	0	0	0	0	0	0	0	0	0	0	0	6	220
2775619	Yucca gloriosa	Plantae	Liliopsida	0	0.8550773646286717	0	0	0	0	0	0	0	0	0	0	0	0	6	196
2995149	Rubus phoenicolasius	Plantae	Magnoliopsida	0	0.854187165160639	0	0	0	0	0	0	0	0	0	0	0	0	6	220
3169137	Euonymus fortunei	Plantae	Magnoliopsida	0	0.8207597706509365	0	0	0	0	0	0	0	0	0	0	0	0	6	220
2435035	Felis catus	Animalia	Mammalia	0	0.8083389364353406	0	0	0	0	0	0	0	0	0	0	0	0	1	359
2362868	Pseudorasbora parva	Animalia		0	0.7687614110946928	0	0	0	0	0	0	0	0	0	0	0	0	1	
6157026	Trachemys scripta elegans	Animalia	Testudines	0	0.7611863738638188	0	0	0	0	0	0	0	0	0	0	0	0	1	11418114
8168344	Hedera hibernica	Plantae	Magnoliopsida	0	0.6822386303480388	0	0	0	0	0	0	0	0	0	0	0	0	6	220
5220136	Dama dama	Animalia	Mammalia	0	0.6707250377811892	0	0	0	0	0	0	0	0	0	0	0	0	1	359
3040241	Populus jackii	Plantae	Magnoliopsida	0	0.6651234208245405	0	0	0	0	0	0	0	0	0	0	0	0	6	220
2337607	Silurus glanis	Animalia		0	0.6551553234668324	0	0	0	0	0	0	0	0	0	0	0	0	1	
4409643	Leuciscus idus	Animalia		0	0.49136988112149355	0	0	0	0	0	0	0	0	0	0	0	0	1	
4372686	Ruditapes philippinarum	Animalia	Bivalvia	0	0.4183092588430042	0	0	0	0	0	0	0	0	0	0	0	0	1	137
5892120	Girardia tigrina	Animalia		0	0.2655017449069437	0	0	0	0	0	0	0	0	0	0	0	0	1	
2362881	Leucaspius delineatus	Animalia		0	0.23524422240535628	0	0	0	0	0	0	0	0	0	0	0	0	1	
2379245	Proterorhinus semilunaris	Animalia		0	0.21117445970813134	0	0	0	0	0	0	0	0	0	0	0	0	1	
2402129	Acipenser gueldenstaedtii	Animalia		0	0.1870530387022154	0	0	0	0	0	0	0	0	0	0	0	0	1	
2379089	Neogobius melanostomus	Animalia		0	0.16121769855766363	0	0	0	0	0	0	0	0	0	0	0	0	1	
4287131	Acipenser baerii	Animalia		0	0.09604006562329097	0	0	0	0	0	0	0	0	0	0	0	0	1	
1008955	Fenestrulina delicia	Animalia	Gymnolaemata	0		0	0	0	0	0	0	0	0	0	0	0	0	1	252
1133603	Batocera lineolata	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1313740	Camponotus vagus	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1320777	Plagiolepis pygmaea	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1325561	Paratrechina longicornis	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1342324	Xylocopa virginica	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1623354	Capitites ramulosa	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1720196	Homoeogryllus reticulatus	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1728965	Tachycines asynamorus	Animalia	Insecta	0		0	0	0	0	0	0	0	0	0	0	0	0	1	216
1865660	Actias selene	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1886729	Maruca vitrata	Animalia	Insecta	0				0	0			0	0			0	0	1	216
1971998	Nepytia phantasmaria	Animalia	Insecta	0		0	0	0	0	0	0	0	0	0	0	0	0	1	216
2020688	Stephanitis rhododendri	Animalia	Insecta	0		0	0	0	0	0	0	0	0	0	0	0	0	1	216
2020879	Lyctocoris campestris	Animalia	Insecta	0		0	0	0	0	0	0	0	0	0	0	0	0	1	216
2049722	Adelges laricis	Animalia	Insecta	0				0	0			0	0			0	0	1	216
2049732	Adelges cooleyi	Animalia	Insecta	0		0	0	0	0	0	0	0	0	0	0	0	0	1	216
2114769	Pseudodiaptomus marinus	Animalia	Copepoda	0		0	0	0	0	0	0	0	0	0	0	0	0	1	11545536
2149761	Micropholcus fauroti	Animalia	Arachnida	0		0	0	0	0	0	0	0	0	0	0	0	0	1	367
2150043	Crossopriza lyoni	Animalia	Arachnida	0				0	0			0	0			0	0	1	367
2150089	Artema atlanta	Animalia	Arachnida	0				0	0			0	0			0	0	1	367
2155867	Coleosoma floridanum	Animalia	Arachnida	0				0	0			0	0			0	0	1	367
2162537	Oecobius navus	Animalia	Arachnida	0		0	0	0	0	0	0	0	0	0	0	0	0	1	367
2204981	Trichorhina tomentosa	Animalia	Malacostraca	0				0	0			0	0			0	0	1	229
2225770	Hemigrapsus penicillatus	Animalia	Malacostraca	0				0	0			0	0			0	0	1	229
2226990	Pacifastacus leniusculus	Animalia	Malacostraca	0		0	0	0	0	0	0	0	0	0	0	0	0	1	229
2287249	Ensis directus	Animalia	Bivalvia	0		0	0	0	0	0	0	0	0	0	0	0	0	1	137
2307447	Barbronia weberi	Animalia	Clitellata	0		0	0	0	0	0	0	0	0	0	0	0	0	1	255
2307929	Placobdella ornata	Animalia	Clitellata	0		0	0	0	0	0	0	0	0	0	0	0	0	1	255
2308609	Potamothrix moldaviensis	Animalia	Clitellata	0		0	0	0	0	0	0	0	0	0	0	0	0	1	255
2321010	Marenzelleria neglecta	Animalia	Polychaeta	0		0	0	0	0	0	0	0	0	0	0	0	0	1	256
2399874	Micropogonias undulatus	Animalia		0		0	0	0	0	0	0	0	0	0	0	0	0	1	
2402168	Acipenser ruthenus	Animalia		0		0	0	0	0	0	0	0	0	0	0	0	0	1	
2427555	Hyla meridionalis	Animalia	Amphibia	0		0	0	0	0	0	0	0	0	0	0	0	0	1	131
2431875	Pleurodeles waltl	Animalia	Amphibia	0				0	0			0	0			0	0	1	131
2432352	Eptesicus fuscus	Animalia	Mammalia	0				0	0			0	0			0	0	1	359
2437394	Callosciurus erythraeus	Animalia	Mammalia	0		0	0	0	0	0	0	0	0	0	0	0	0	1	359
2449133	Chamaeleo calyptratus	Animalia	Squamata	0		0	0	0	0	0	0	0	0	0	0	0	0	1	11592253
2459658	Iguana iguana	Animalia	Squamata	0				0	0			0	0			0	0	1	11592253
2474055	Alectoris graeca	Animalia	Aves	0		0	0	0	0	0	0	0	0	0	0	0	0	1	212
2474937	Anthropoides paradiseus	Animalia	Aves	0				0	0			0	0			0	0	1	212
2474942	Grus vipio	Animalia	Aves	0		0	0	0	0	0	0	0	0	0	0	0	0	1	212
2474944	Grus japonensis	Animalia	Aves	0		0	0	0	0	0	0	0	0	0	0	0	0	1	212
2479320	Platycercus icterotis	Animalia	Aves	0				0	0			0	0			0	0	1	212
2479612	Amazona ochrocephala	Animalia	Aves	0				0	0			0	0			0	0	1	212
2479666	Amazona amazonica	Animalia	Aves	0		0	0	0	0	0	0	0	0	0	0	0	0	1	212
2479955	Poicephalus cryptoxanthus	Animalia	Aves	0		0	0	0	0	0	0	0	0	0	0	0	0	1	212
2480317	Charadrius pecuarius	Animalia	Aves	0		0	0	0	0	0	0	0	0	0	0	0	0	1	212
2480352	Pelecanus rufescens	Animalia	Aves	0		0	0	0	0	0	0	0	0	0	0	0	0	1	212
