taxonKey	nubKey	taxonID	scientificName	taxonomicStatus	acceptedKey	acceptedName	acceptedTaxonRank	acceptedClassKey	acceptedClass	acceptedKingdom	first_observed
152543803	5393689	https://www.gbif.org/species/5393689	Asteriscus aquaticus (L.) Less.	ACCEPTED	5393689	Asteriscus aquaticus (L.) Less.	SPECIES	220	Magnoliopsida	Plantae	1911
152543803	5393689	https://www.gbif.org/species/5393689	Asteriscus aquaticus (L.) Less.	ACCEPTED	5393689	Asteriscus aquaticus (L.) Less.	SPECIES	220	Magnoliopsida	Plantae	1911
152543823	5399550	https://www.gbif.org/species/5399550	Rhagadiolus stellatus (L.) Gaertn.	ACCEPTED	5399550	Rhagadiolus stellatus (L.) Gaertn.	SPECIES	220	Magnoliopsida	Plantae	1907
152543843	7569785	https://www.gbif.org/species/7569785	Hieracium pilosum Schleich. ex Froel.	ACCEPTED	7569785	Hieracium pilosum Schleich. ex Froel.	SPECIES	220	Magnoliopsida	Plantae	1890
152543843	7569785	https://www.gbif.org/species/7569785	Hieracium pilosum Schleich. ex Froel.	ACCEPTED	7569785	Hieracium pilosum Schleich. ex Froel.	SPECIES	220	Magnoliopsida	Plantae	1890
152543845	4243464	https://www.gbif.org/species/4243464	Hieracium speciosum Willd. ex Hornem.	ACCEPTED	4243464	Hieracium speciosum Willd. ex Hornem.	SPECIES	220	Magnoliopsida	Plantae	1850
152543845	4243464	https://www.gbif.org/species/4243464	Hieracium speciosum Willd. ex Hornem.	ACCEPTED	4243464	Hieracium speciosum Willd. ex Hornem.	SPECIES	220	Magnoliopsida	Plantae	1850
152543850	7706146	https://www.gbif.org/species/7706146	Crepis nicaeensis Balb.	DOUBTFUL	7706146	Crepis nicaeensis Balb.	SPECIES	220	Magnoliopsida	Plantae	1860
152543860	5403272	https://www.gbif.org/species/5403272	Crepis pulchra L.	ACCEPTED	5403272	Crepis pulchra L.	SPECIES	220	Magnoliopsida	Plantae	1842
152543861	5403508	https://www.gbif.org/species/5403508	Crepis tectorum L.	ACCEPTED	5403508	Crepis tectorum L.	SPECIES	220	Magnoliopsida	Plantae	1842
152543863	4245384	https://www.gbif.org/species/4245384	Crepis setosa Haller fil.	ACCEPTED	4245384	Crepis setosa Haller fil.	SPECIES	220	Magnoliopsida	Plantae	1862
152543867	3148548	https://www.gbif.org/species/3148548	Anacyclus ×valentinus L.	ACCEPTED	3148548	Anacyclus ×valentinus L.	SPECIES	220	Magnoliopsida	Plantae	1913
152543868	3148589	https://www.gbif.org/species/3148589	Anacyclus clavatus (Desf.) Pers.	ACCEPTED	3148589	Anacyclus clavatus (Desf.) Pers.	SPECIES	220	Magnoliopsida	Plantae	1911
152543883	2225776	https://www.gbif.org/species/2225776	Eriocheir sinensis H.Milne Edwards, 1853	ACCEPTED	2225776	Eriocheir sinensis H.Milne Edwards, 1853	SPECIES	229	Malacostraca	Animalia	1933
152543883	2225776	https://www.gbif.org/species/2225776	Eriocheir sinensis H.Milne Edwards, 1853	ACCEPTED	2225776	Eriocheir sinensis H.Milne Edwards, 1853	SPECIES	229	Malacostraca	Animalia	1933
152543885	3148340	https://www.gbif.org/species/3148340	Inula helenium L.	ACCEPTED	3148340	Inula helenium L.	SPECIES	220	Magnoliopsida	Plantae	1813
152543893	3141046	https://www.gbif.org/species/3141046	Centromadia pungens (Hook. & Arn.) Greene	ACCEPTED	3141046	Centromadia pungens (Hook. & Arn.) Greene	SPECIES	220	Magnoliopsida	Plantae	1922
152543893	3141046	https://www.gbif.org/species/3141046	Centromadia pungens (Hook. & Arn.) Greene	ACCEPTED	3141046	Centromadia pungens (Hook. & Arn.) Greene	SPECIES	220	Magnoliopsida	Plantae	1922
152543898	3140910	https://www.gbif.org/species/3140910	Madia sativa Molina	ACCEPTED	3140910	Madia sativa Molina	SPECIES	220	Magnoliopsida	Plantae	1941
152543898	3140910	https://www.gbif.org/species/3140910	Madia sativa Molina	ACCEPTED	3140910	Madia sativa Molina	SPECIES	220	Magnoliopsida	Plantae	1941
152543908	3137829	https://www.gbif.org/species/3137829	Psephellus dealbatus (Willd.) K.Koch	ACCEPTED	3137829	Psephellus dealbatus (Willd.) K.Koch	SPECIES	220	Magnoliopsida	Plantae	1944
152543912	3138327	https://www.gbif.org/species/3138327	Carthamus tinctorius L.	ACCEPTED	3138327	Carthamus tinctorius L.	SPECIES	220	Magnoliopsida	Plantae	1893
152543915	3146219	https://www.gbif.org/species/3146219	Grindelia squarrosa (Pursh) Dunal	ACCEPTED	3146219	Grindelia squarrosa (Pursh) Dunal	SPECIES	220	Magnoliopsida	Plantae	1920
152543915	3146219	https://www.gbif.org/species/3146219	Grindelia squarrosa (Pursh) Dunal	ACCEPTED	3146219	Grindelia squarrosa (Pursh) Dunal	SPECIES	220	Magnoliopsida	Plantae	1920
152543919	3145214	https://www.gbif.org/species/3145214	Silybum marianum (L.) Gaertn.	ACCEPTED	3145214	Silybum marianum (L.) Gaertn.	SPECIES	220	Magnoliopsida	Plantae	1803
152543922	3141890	https://www.gbif.org/species/3141890	Cyclachaena xanthiifolia (Nutt.) Fresen.	ACCEPTED	3141890	Cyclachaena xanthiifolia (Nutt.) Fresen.	SPECIES	220	Magnoliopsida	Plantae	1908
152543925	2206086	https://www.gbif.org/species/2206086	Proasellus meridianus (Racovitza, 1919)	ACCEPTED	2206086	Proasellus meridianus (Racovitza, 1919)	SPECIES	229	Malacostraca	Animalia	1945
152543925	2206086	https://www.gbif.org/species/2206086	Proasellus meridianus (Racovitza, 1919)	ACCEPTED	2206086	Proasellus meridianus (Racovitza, 1919)	SPECIES	229	Malacostraca	Animalia	1945
152543930	3141571	https://www.gbif.org/species/3141571	Mantisalca salmantica (L.) Briq. & Cavill.	ACCEPTED	3141571	Mantisalca salmantica (L.) Briq. & Cavill.	SPECIES	220	Magnoliopsida	Plantae	1877
152543930	3141571	https://www.gbif.org/species/3141571	Mantisalca salmantica (L.) Briq. & Cavill.	ACCEPTED	3141571	Mantisalca salmantica (L.) Briq. & Cavill.	SPECIES	220	Magnoliopsida	Plantae	1877
152543934	3143034	https://www.gbif.org/species/3143034	Doronicum columnae Ten.	ACCEPTED	3143034	Doronicum columnae Ten.	SPECIES	220	Magnoliopsida	Plantae	1886
152543935	3142974	https://www.gbif.org/species/3142974	Doronicum ×excelsum (N.E.Br.) Stace	ACCEPTED	3142974	Doronicum ×excelsum (N.E.Br.) Stace	SPECIES	220	Magnoliopsida	Plantae	1867
152543935	3142974	https://www.gbif.org/species/3142974	Doronicum ×excelsum (N.E.Br.) Stace	ACCEPTED	3142974	Doronicum ×excelsum (N.E.Br.) Stace	SPECIES	220	Magnoliopsida	Plantae	1867
152543943	3129663	https://www.gbif.org/species/3129663	Baccharis halimifolia L.	ACCEPTED	3129663	Baccharis halimifolia L.	SPECIES	220	Magnoliopsida	Plantae	1924
152543943	3129663	https://www.gbif.org/species/3129663	Baccharis halimifolia L.	ACCEPTED	3129663	Baccharis halimifolia L.	SPECIES	220	Magnoliopsida	Plantae	1924
152543951	8305028	https://www.gbif.org/species/8305028	Centaurea phrygia L.	ACCEPTED	8305028	Centaurea phrygia L.	SPECIES	220	Magnoliopsida	Plantae	1850
152543956	7223276	https://www.gbif.org/species/7223276	Centaurea solstitialis subsp. solstitialis	ACCEPTED	7223276	Centaurea solstitialis subsp. solstitialis	SUBSPECIES	220	Magnoliopsida	Plantae	1824
152543957	4250826	https://www.gbif.org/species/4250826	Centaurea nemenyiana J.Wagner	DOUBTFUL	4250826	Centaurea nemenyiana J.Wagner	SPECIES	220	Magnoliopsida	Plantae	1840
152543957	4250826	https://www.gbif.org/species/4250826	Centaurea nemenyiana J.Wagner	DOUBTFUL	4250826	Centaurea nemenyiana J.Wagner	SPECIES	220	Magnoliopsida	Plantae	1840
152543960	3129064	https://www.gbif.org/species/3129064	Centaurea macrocephala Muss.Puschk. ex Willd.	ACCEPTED	3129064	Centaurea macrocephala Muss.Puschk. ex Willd.	SPECIES	220	Magnoliopsida	Plantae	1940
152543961	3129010	https://www.gbif.org/species/3129010	Centaurea diluta Aiton	ACCEPTED	3129010	Centaurea diluta Aiton	SPECIES	220	Magnoliopsida	Plantae	1918
152543964	3128228	https://www.gbif.org/species/3128228	Centaurea nigrescens Willd.	ACCEPTED	3128228	Centaurea nigrescens Willd.	SPECIES	220	Magnoliopsida	Plantae	1826
152543966	3128962	https://www.gbif.org/species/3128962	Centaurea diffusa Lam.	ACCEPTED	3128962	Centaurea diffusa Lam.	SPECIES	220	Magnoliopsida	Plantae	1877
152543967	4315760	https://www.gbif.org/species/4315760	Echinogammarus berilloni (Catta, 1878)	ACCEPTED	4315760	Echinogammarus berilloni (Catta, 1878)	SPECIES	229	Malacostraca	Animalia	1925
152543967	4315760	https://www.gbif.org/species/4315760	Echinogammarus berilloni (Catta, 1878)	ACCEPTED	4315760	Echinogammarus berilloni (Catta, 1878)	SPECIES	229	Malacostraca	Animalia	1925
152543969	3128437	https://www.gbif.org/species/3128437	Centaurea glaberrima Tausch	ACCEPTED	3128437	Centaurea glaberrima Tausch	SPECIES	220	Magnoliopsida	Plantae	1850
152543969	3128437	https://www.gbif.org/species/3128437	Centaurea glaberrima Tausch	ACCEPTED	3128437	Centaurea glaberrima Tausch	SPECIES	220	Magnoliopsida	Plantae	1850
152543970	3128007	https://www.gbif.org/species/3128007	Centaurea orientalis L.	ACCEPTED	3128007	Centaurea orientalis L.	SPECIES	220	Magnoliopsida	Plantae	1893
152543970	3128007	https://www.gbif.org/species/3128007	Centaurea orientalis L.	ACCEPTED	3128007	Centaurea orientalis L.	SPECIES	220	Magnoliopsida	Plantae	1893
152543973	3128166	https://www.gbif.org/species/3128166	Centaurea aspera L.	ACCEPTED	3128166	Centaurea aspera L.	SPECIES	220	Magnoliopsida	Plantae	1872
152543974	3128091	https://www.gbif.org/species/3128091	Centaurea melitensis L.	ACCEPTED	3128091	Centaurea melitensis L.	SPECIES	220	Magnoliopsida	Plantae	1848
152543976	3127613	https://www.gbif.org/species/3127613	Centaurea paniculata L.	ACCEPTED	3127613	Centaurea paniculata L.	SPECIES	220	Magnoliopsida	Plantae	1895
152543976	3127613	https://www.gbif.org/species/3127613	Centaurea paniculata L.	ACCEPTED	3127613	Centaurea paniculata L.	SPECIES	220	Magnoliopsida	Plantae	1895
152543977	3127727	https://www.gbif.org/species/3127727	Centaurea stoebe L.	ACCEPTED	3127727	Centaurea stoebe L.	SPECIES	220	Magnoliopsida	Plantae	1882
152543979	3127691	https://www.gbif.org/species/3127691	Centaurea benedicta (L.) L.	ACCEPTED	3127691	Centaurea benedicta (L.) L.	SPECIES	220	Magnoliopsida	Plantae	1886
152543981	5864277	https://www.gbif.org/species/5864277	Gammarus roeselii Gervais, 1835	ACCEPTED	5864277	Gammarus roeselii Gervais, 1835	SPECIES	229	Malacostraca	Animalia	1937
152543981	5864277	https://www.gbif.org/species/5864277	Gammarus roeselii Gervais, 1835	ACCEPTED	5864277	Gammarus roeselii Gervais, 1835	SPECIES	229	Malacostraca	Animalia	1937
152543982	4926336	https://www.gbif.org/species/4926336	Anaphalis margaritacea (L.) Benth.	ACCEPTED	4926336	Anaphalis margaritacea (L.) Benth.	SPECIES	220	Magnoliopsida	Plantae	1850
152543990	3137629	https://www.gbif.org/species/3137629	Rhodanthe floribunda (DC.) Paul G.Wilson	ACCEPTED	3137629	Rhodanthe floribunda (DC.) Paul G.Wilson	SPECIES	220	Magnoliopsida	Plantae	1894
152543990	3137629	https://www.gbif.org/species/3137629	Rhodanthe floribunda (DC.) Paul G.Wilson	ACCEPTED	3137629	Rhodanthe floribunda (DC.) Paul G.Wilson	SPECIES	220	Magnoliopsida	Plantae	1894
152544004	3133950	https://www.gbif.org/species/3133950	Coreopsis tinctoria Nutt.	ACCEPTED	3133950	Coreopsis tinctoria Nutt.	SPECIES	220	Magnoliopsida	Plantae	1946
152544012	8298495	https://www.gbif.org/species/8298495	Galinsoga quadriradiata Ruiz & Pav.	ACCEPTED	8298495	Galinsoga quadriradiata Ruiz & Pav.	SPECIES	220	Magnoliopsida	Plantae	1920
152544013	3132570	https://www.gbif.org/species/3132570	Galinsoga parviflora Cav.	ACCEPTED	3132570	Galinsoga parviflora Cav.	SPECIES	220	Magnoliopsida	Plantae	1873
152544015	6467647	https://www.gbif.org/species/6467647	Amphibalanus improvisus (Darwin, 1854)	ACCEPTED	6467647	Amphibalanus improvisus (Darwin, 1854)	SPECIES	203	Maxillopoda	Animalia	1700
152544015	6467647	https://www.gbif.org/species/6467647	Amphibalanus improvisus (Darwin, 1854)	ACCEPTED	6467647	Amphibalanus improvisus (Darwin, 1854)	SPECIES	203	Maxillopoda	Animalia	1700
152544020	8042568	https://www.gbif.org/species/8042568	Artemisia abrotanum L.	ACCEPTED	8042568	Artemisia abrotanum L.	SPECIES	220	Magnoliopsida	Plantae	1872
152544021	8195160	https://www.gbif.org/species/8195160	Artemisia pontica L.	ACCEPTED	8195160	Artemisia pontica L.	SPECIES	220	Magnoliopsida	Plantae	1850
152544022	8373355	https://www.gbif.org/species/8373355	Artemisia annua L.	ACCEPTED	8373355	Artemisia annua L.	SPECIES	220	Magnoliopsida	Plantae	1891
152544026	3121668	https://www.gbif.org/species/3121668	Artemisia austriaca Jacq.	ACCEPTED	3121668	Artemisia austriaca Jacq.	SPECIES	220	Magnoliopsida	Plantae	1944
152544027	3121581	https://www.gbif.org/species/3121581	Artemisia dracunculus L.	ACCEPTED	3121581	Artemisia dracunculus L.	SPECIES	220	Magnoliopsida	Plantae	1817
152544033	3121226	https://www.gbif.org/species/3121226	Artemisia biennis Willd.	ACCEPTED	3121226	Artemisia biennis Willd.	SPECIES	220	Magnoliopsida	Plantae	1895
152544034	3120950	https://www.gbif.org/species/3120950	Artemisia ludoviciana Nutt.	ACCEPTED	3120950	Artemisia ludoviciana Nutt.	SPECIES	220	Magnoliopsida	Plantae	1902
152544036	3120713	https://www.gbif.org/species/3120713	Artemisia scoparia Waldst. & Kit.	ACCEPTED	3120713	Artemisia scoparia Waldst. & Kit.	SPECIES	220	Magnoliopsida	Plantae	1911
152544042	3120284	https://www.gbif.org/species/3120284	Achillea filipendulina Lam.	ACCEPTED	3120284	Achillea filipendulina Lam.	SPECIES	220	Magnoliopsida	Plantae	1944
152544045	3120066	https://www.gbif.org/species/3120066	Achillea setacea Waldst. & Kit.	ACCEPTED	3120066	Achillea setacea Waldst. & Kit.	SPECIES	220	Magnoliopsida	Plantae	1885
152544045	3120066	https://www.gbif.org/species/3120066	Achillea setacea Waldst. & Kit.	ACCEPTED	3120066	Achillea setacea Waldst. & Kit.	SPECIES	220	Magnoliopsida	Plantae	1885
152544046	3120024	https://www.gbif.org/species/3120024	Achillea nobilis L.	ACCEPTED	3120024	Achillea nobilis L.	SPECIES	220	Magnoliopsida	Plantae	1880
152544052	3147146	https://www.gbif.org/species/3147146	Erigeron speciosus (Lindl.) DC.	ACCEPTED	3147146	Erigeron speciosus (Lindl.) DC.	SPECIES	220	Magnoliopsida	Plantae	1869
152544056	3146717	https://www.gbif.org/species/3146717	Erigeron bonariensis L.	ACCEPTED	3146717	Erigeron bonariensis L.	SPECIES	220	Magnoliopsida	Plantae	1892
152544057	3146791	https://www.gbif.org/species/3146791	Erigeron canadensis L.	ACCEPTED	3146791	Erigeron canadensis L.	SPECIES	220	Magnoliopsida	Plantae	1822
152544060	3119285	https://www.gbif.org/species/3119285	Erigeron philadelphicus L.	ACCEPTED	3119285	Erigeron philadelphicus L.	SPECIES	220	Magnoliopsida	Plantae	1945
152544060	3119285	https://www.gbif.org/species/3119285	Erigeron philadelphicus L.	ACCEPTED	3119285	Erigeron philadelphicus L.	SPECIES	220	Magnoliopsida	Plantae	1945
152544062	3126046	https://www.gbif.org/species/3126046	Erigeron pampeanus Parodi	ACCEPTED	3126046	Erigeron pampeanus Parodi	SPECIES	220	Magnoliopsida	Plantae	1911
152544062	3126046	https://www.gbif.org/species/3126046	Erigeron pampeanus Parodi	ACCEPTED	3126046	Erigeron pampeanus Parodi	SPECIES	220	Magnoliopsida	Plantae	1911
152544065	3125944	https://www.gbif.org/species/3125944	Santolina rosmarinifolia L.	ACCEPTED	3125944	Santolina rosmarinifolia L.	SPECIES	220	Magnoliopsida	Plantae	1912
152544065	3125944	https://www.gbif.org/species/3125944	Santolina rosmarinifolia L.	ACCEPTED	3125944	Santolina rosmarinifolia L.	SPECIES	220	Magnoliopsida	Plantae	1912
152544069	3125901	https://www.gbif.org/species/3125901	Sigesbeckia orientalis L.	ACCEPTED	3125901	Sigesbeckia orientalis L.	SPECIES	220	Magnoliopsida	Plantae	1940
152544069	3125901	https://www.gbif.org/species/3125901	Sigesbeckia orientalis L.	ACCEPTED	3125901	Sigesbeckia orientalis L.	SPECIES	220	Magnoliopsida	Plantae	1940
152544073	3125765	https://www.gbif.org/species/3125765	Stuartina muelleri Sond.	ACCEPTED	3125765	Stuartina muelleri Sond.	SPECIES	220	Magnoliopsida	Plantae	1906
152544073	3125765	https://www.gbif.org/species/3125765	Stuartina muelleri Sond.	ACCEPTED	3125765	Stuartina muelleri Sond.	SPECIES	220	Magnoliopsida	Plantae	1906
152544082	8288930	https://www.gbif.org/species/8288930	Pilosella piloselloides (Vill.) Soják	ACCEPTED	8288930	Pilosella piloselloides (Vill.) Soják	SPECIES	220	Magnoliopsida	Plantae	1867
152544088	3123663	https://www.gbif.org/species/3123663	Pilosella caespitosa (Dumort.) P.D.Sell & C.West	ACCEPTED	3123663	Pilosella caespitosa (Dumort.) P.D.Sell & C.West	SPECIES	220	Magnoliopsida	Plantae	1850
152544090	3122924	https://www.gbif.org/species/3122924	Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.	ACCEPTED	3122924	Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.	SPECIES	220	Magnoliopsida	Plantae	1910
152544096	3122323	https://www.gbif.org/species/3122323	Notobasis syriaca (L.) Cass.	ACCEPTED	3122323	Notobasis syriaca (L.) Cass.	SPECIES	220	Magnoliopsida	Plantae	1909
152544096	3122323	https://www.gbif.org/species/3122323	Notobasis syriaca (L.) Cass.	ACCEPTED	3122323	Notobasis syriaca (L.) Cass.	SPECIES	220	Magnoliopsida	Plantae	1909
152544102	3089146	https://www.gbif.org/species/3089146	Xanthium orientale L.	ACCEPTED	3089146	Xanthium orientale L.	SPECIES	220	Magnoliopsida	Plantae	1824
152544104	3089150	https://www.gbif.org/species/3089150	Xanthium spinosum L.	ACCEPTED	3089150	Xanthium spinosum L.	SPECIES	220	Magnoliopsida	Plantae	1848
152544106	3089154	https://www.gbif.org/species/3089154	Xanthium strumarium L.	ACCEPTED	3089154	Xanthium strumarium L.	SPECIES	220	Magnoliopsida	Plantae	1800
152544116	7749287	https://www.gbif.org/species/7749287	Petasites albus (L.) Gaertn.	ACCEPTED	7749287	Petasites albus (L.) Gaertn.	SPECIES	220	Magnoliopsida	Plantae	1862
152544121	3088282	https://www.gbif.org/species/3088282	Petasites pyrenaicus (L.) G.López	ACCEPTED	3088282	Petasites pyrenaicus (L.) G.López	SPECIES	220	Magnoliopsida	Plantae	1867
152544125	3114986	https://www.gbif.org/species/3114986	Arctotheca calendula (L.) Levyns	ACCEPTED	3114986	Arctotheca calendula (L.) Levyns	SPECIES	220	Magnoliopsida	Plantae	1902
152544137	3118526	https://www.gbif.org/species/3118526	Tanacetum macrophyllum (Waldst. & Kit.) Sch.Bip.	ACCEPTED	3118526	Tanacetum macrophyllum (Waldst. & Kit.) Sch.Bip.	SPECIES	220	Magnoliopsida	Plantae	1882
152544138	3118430	https://www.gbif.org/species/3118430	Tanacetum parthenium (L.) Sch.Bip.	ACCEPTED	3118430	Tanacetum parthenium (L.) Sch.Bip.	SPECIES	220	Magnoliopsida	Plantae	1800
152544140	3118254	https://www.gbif.org/species/3118254	Tanacetum balsamita L.	ACCEPTED	3118254	Tanacetum balsamita L.	SPECIES	220	Magnoliopsida	Plantae	1941
152544142	3118216	https://www.gbif.org/species/3118216	Tanacetum corymbosum (L.) Sch.Bip.	ACCEPTED	3118216	Tanacetum corymbosum (L.) Sch.Bip.	SPECIES	220	Magnoliopsida	Plantae	1809
152544142	3118216	https://www.gbif.org/species/3118216	Tanacetum corymbosum (L.) Sch.Bip.	ACCEPTED	3118216	Tanacetum corymbosum (L.) Sch.Bip.	SPECIES	220	Magnoliopsida	Plantae	1809
152544146	9206251	https://www.gbif.org/species/9206251	Helianthus annuus L.	ACCEPTED	9206251	Helianthus annuus L.	SPECIES	220	Magnoliopsida	Plantae	1915
152544150	3119225	https://www.gbif.org/species/3119225	Helianthus petiolaris Nutt.	ACCEPTED	3119225	Helianthus petiolaris Nutt.	SPECIES	220	Magnoliopsida	Plantae	1949
152544150	3119225	https://www.gbif.org/species/3119225	Helianthus petiolaris Nutt.	ACCEPTED	3119225	Helianthus petiolaris Nutt.	SPECIES	220	Magnoliopsida	Plantae	1949
152544154	3119191	https://www.gbif.org/species/3119191	Helianthus debilis Nutt.	ACCEPTED	3119191	Helianthus debilis Nutt.	SPECIES	220	Magnoliopsida	Plantae	1911
152544157	3119181	https://www.gbif.org/species/3119181	Helianthus ×laetiflorus Pers.	ACCEPTED	3119181	Helianthus ×laetiflorus Pers.	SPECIES	220	Magnoliopsida	Plantae	1923
152544158	3119175	https://www.gbif.org/species/3119175	Helianthus tuberosus L.	ACCEPTED	3119175	Helianthus tuberosus L.	SPECIES	220	Magnoliopsida	Plantae	1893
152544164	3113745	https://www.gbif.org/species/3113745	Cirsium heterophyllum (L.) Hill	ACCEPTED	3113745	Cirsium heterophyllum (L.) Hill	SPECIES	220	Magnoliopsida	Plantae	1918
152544181	3114229	https://www.gbif.org/species/3114229	Rudbeckia laciniata L.	ACCEPTED	3114229	Rudbeckia laciniata L.	SPECIES	220	Magnoliopsida	Plantae	1849
152544185	3114225	https://www.gbif.org/species/3114225	Rudbeckia hirta L.	ACCEPTED	3114225	Rudbeckia hirta L.	SPECIES	220	Magnoliopsida	Plantae	1926
152544191	3114343	https://www.gbif.org/species/3114343	Athanasia trifurcata (L.) L.	ACCEPTED	3114343	Athanasia trifurcata (L.) L.	SPECIES	220	Magnoliopsida	Plantae	1909
152544191	3114343	https://www.gbif.org/species/3114343	Athanasia trifurcata (L.) L.	ACCEPTED	3114343	Athanasia trifurcata (L.) L.	SPECIES	220	Magnoliopsida	Plantae	1909
152544195	9448191	https://www.gbif.org/species/9448191	Carduus nutans subsp. leiophyllus (Petrovic) Arènes	ACCEPTED	9448191	Carduus nutans subsp. leiophyllus (Petrovic) Arènes	SUBSPECIES	220	Magnoliopsida	Plantae	1908
