taxonKey	taxonName	kingdom	class	year_2024_em_status_occupancy_natura2000	year_2024_em_status_occs_natura2000	year_2024_em_status_occupancy_Belgium	year_2024_em_status_occs_Belgium	year_2023_em_status_occupancy_natura2000	year_2023_em_status_occs_natura2000	year_2023_em_status_occupancy_Belgium	year_2023_em_status_occs_Belgium	year_2022_em_status_occupancy_natura2000	year_2022_em_status_occs_natura2000	year_2022_em_status_occupancy_Belgium	year_2022_em_status_occs_Belgium	mean_growth	clasKey
5371772	Levisticum officinale W.D.J.Koch	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.980051823350076	220
5376565	Lepidium sativum L.	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.9488994187574886	220
3034915	Astrantia major L.	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.9307001211572837	220
5362573	Pyrus communis L.	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.9282447952494115	220
3025617	Cotoneaster horizontalis Decne.	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.888271364467245	220
3034646	Anethum graveolens L.	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.877440521744184	220
7062200	Trachemys scripta scripta	Animalia	Testudines	0	1	0	1	0	1	0	1	0	1	0	1	0.8630174947556771	11418114
3025896	Cotoneaster dielsianus E.Pritz.	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.7911311397684022	220
5284884	Picea abies (L.) H.Karst.	Plantae	Pinopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.7659431894812334	194
5361762	Myriophyllum heterophyllum Michx.	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	0	1	0.5913696880678713	220
8599762	Aproceros leucopoda Takeuchi, 1939	Animalia	Insecta	0	1	0	0	0	2	0	0	0	3	0	0	0.40030390056776427	216
5598915	Lonicera pileata Oliv.	Plantae	Magnoliopsida	0	1	0	0	0	1	0	0	0	1	0	0	0.9144522437912302	220
3042636	Brassica napus L.	Plantae	Magnoliopsida	0	1	0	0	0	1	0	0	0	1	0	0	0.8777163398187128	220
2481062	Falco vespertinus Linnaeus, 1766	Animalia	Aves	0	1	0	0	0	1	0	0	0	1	0	0	0.8376147914519019	212
2481263	Gelochelidon nilotica (J.F.Gmelin, 1789)	Animalia	Aves	0	1	0	0	0	1	0	0	0	1	0	0	0.7822509803457244	212
2498167	Anser caerulescens (Linnaeus, 1758)	Animalia	Aves	0	1	0	0	0	1	0	0	0	1	0	0	0.7796064341785852	212
2965354	Medicago falcata L.	Plantae	Magnoliopsida	0	1	0	0	0	1	0	0	0	1	0	0	0.7120182138622796	220
2480906	Ardeola ralloides (Scopoli, 1769)	Animalia	Aves	0	1	0	0	0	1	0	0	0	1	0	0	0.6951719158393788	212
2492867	Lanius senator Linnaeus, 1758	Animalia	Aves	0	1	0	0	0	1	0	0	0	1	0	0	0.6792978318787398	212
4486297	Arocatus longiceps Stal, 1872	Animalia	Insecta	0	1	0	0	0	1	0	0	0	1	0	0	0.49205216812724606	216
4409643	Leuciscus idus (Linnaeus, 1758)	Animalia		0	1	0	0	0	0	0	0	0	0	0	0	0.7294402931134821	
2337607	Silurus glanis Linnaeus, 1758	Animalia		0	1	0	0	0	0	0	0	0	0	0	0	0.3084493265566021	
1421091	Lepisma saccharinum Linnaeus, 1758	Animalia	Insecta	0	0	3	3	0	0	3	3	2	2	3	3	1.2814212822390554	216
2925895	Echium plantagineum L.	Plantae	Magnoliopsida	0	0	3	0	0	0	3	0	2	2	3	0	0.76928458429896	220
2874508	Cucurbita pepo L.	Plantae	Magnoliopsida	0	0	2	1	0	0	2	1	0	0	2	1	0.8927797138854139	220
2775530	Yucca flaccida Haw.	Plantae	Liliopsida	0	0	2	1	0	0	2	1	0	0	2	1	0.8278159547304748	196
3147018	Erigeron floribundus (Kunth) Sch.Bip.	Plantae	Magnoliopsida	0	0	2	0	0	0	2	0	0	0	2	0	0.7803076619092518	220
2888380	Eschscholzia californica Cham.	Plantae	Magnoliopsida	0	0	1	3	0	0	1	3	0	0	1	3	1.3090577400241599	220
2891079	Geranium macrorrhizum L.	Plantae	Magnoliopsida	0	0	1	3	0	0	1	3	0	0	1	3	1.1310780345701752	220
3027159	Spiraea douglasii Hook.	Plantae	Magnoliopsida	0	0	1	1	0	1	1	1	0	1	1	1	0.8938843392137141	220
2440954	Cervus nippon Temminck, 1838	Animalia	Mammalia	0	0	1	1	0	0	1	1	0	0	2	2		359
7225471	Vicia villosa subsp. villosa	Plantae	Magnoliopsida	0	0	1	1	0	0	1	1	0	0	1	1	0.9643019856777685	220
2963817	Lupinus luteus L.	Plantae	Magnoliopsida	0	0	1	1	0	0	1	1	0	0	1	1	0.8342067959718428	220
4488821	Deraeocoris flavilinea (A.Costa, 1862)	Animalia	Insecta	0	0	1	1	0	0	1	1	0	0	0	1	0.9210452127072994	216
2382155	Sander lucioperca (Linnaeus, 1758)	Animalia		0	0	1	0	0	0	1	0	1	0	1	0	0.7897009162494971	
4486365	Nysius huttoni White, 1878	Animalia	Insecta	0	0	1	0	0	0	1	0	0	0	1	0	0.5425382138982737	216
2078852	Nezara viridula (Linnaeus, 1758)	Animalia	Insecta	0	0	0	3	2	0	2	3	2	2	2	3	2.5917887617479134	216
2426640	Pelophylax bedriagae (Camerano, 1882)	Animalia	Amphibia	0	0	0	3	0	0	0	3	0	0	0	2	1.0922731502734229	131
3026092	Cotoneaster hjelmqvistii Flinck & B.Hylmö	Plantae	Magnoliopsida	0	0	0	1	0	0	1	1	0	0	1	1	0.748299738285572	220
4532122	Cydalima perspectalis (Walker, 1859)	Animalia	Insecta	0	0	0	1	0	0	0	1	2	2	2	3	0.9531655175982271	216
3152583	Hibiscus syriacus L.	Plantae	Magnoliopsida	0	0	0	1	0	0	0	1	0	0	0	1	0.9447476535853427	220
7828157	Petroselinum crispum (Mill.) Fuss	Plantae	Magnoliopsida	0	0	0	1	0	0	0	1	0	0	0	1	0.894151989658206	220
5365305	Potentilla norvegica L.	Plantae	Magnoliopsida	0	0	0	1	0	0	0	1	0	0	0	1	0.8865756129233223	220
2867614	Lemna minuta Kunth	Plantae	Liliopsida	0	0	0	1	0	0	0	1	0	0	0	1	0.8674278302111005	196
3171888	Lindernia dubia (L.) Pennell	Plantae	Magnoliopsida	0	0	0	1	0	0	0	1	0	0	0	1	0.8547702053096985	220
2702727	Festuca myuros L.	Plantae	Liliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.9315374052051476	196
6387003	Equisetum praealtum Raf.	Plantae	Polypodiopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.889695633732741	7228684
2481959	Gavia arctica (Linnaeus, 1758)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.8508571559781839	212
3188924	Oenothera biennis L.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.8393203429773047	220
2481962	Gavia immer (Brunnich, 1764)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.833828915172735	212
3039203	Parthenocissus inserta (A.Kern.) Fritsch	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.8205084365998161	220
5365705	Potentilla intermedia L.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.8149823005126264	220
5289833	Nassella tenuissima (Trin.) Barkworth	Plantae	Liliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.7977860257109777	196
5289756	Phalaris arundinacea L.	Plantae	Liliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.7942238379890845	196
2865448	Elodea canadensis Michx.	Plantae	Liliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.7731710091294007	196
6157026	Trachemys scripta elegans (Wied, 1838)	Animalia	Testudines	0	0	0	0	0	0	0	0	0	0	0	0	0.7510014048122587	11418114
4408455	Hydrobates pelagicus (Linnaeus, 1758)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.7408823580574019	212
5192470	Potamopyrgus antipodarum (J.E.Gray, 1843)	Animalia	Gastropoda	0	0	0	0	0	0	0	0	0	0	0	0	0.7309386888951874	225
3028528	Alchemilla mollis (Buser) Rothm.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.7227562892700483	220
3026819	Spiraea tomentosa L.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.703999964223594	220
2481719	Tringa stagnatilis (Bechstein, 1803)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.6956306717343477	212
8168344	Hedera hibernica Poit.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.6888739365798635	220
2498305	Oxyura jamaicensis (J.F.Gmelin, 1789)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.6864991311185611	212
8288930	Pilosella piloselloides (Vill.) Soják	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.6803626266485389	220
5232451	Branta ruficollis (Pallas, 1769)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.6613073854527748	212
1309600	Andricus kollari (Hartig, 1843)	Animalia	Insecta	0	0	0	0	0	0	0	0	0	0	0	0	0.6516047065379795	216
2481744	Calidris melanotos (Vieillot, 1819)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.6508294752995184	212
4568269	Paralaoma servilis (Shuttleworth, 1852)	Animalia	Gastropoda	0	0	0	0	0	0	0	0	0	0	0	0	0.6302667483722426	225
2498259	Aythya nyroca (Güldenstädt, 1770)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.6194518093838731	212
2481703	Xenus cinereus (Güldenstädt, 1775)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.6045687100713496	212
5392083	Bidens connata Muhl. ex Willd.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.601517245976891	220
7540164	Arion vulgaris Moquin-Tandon, 1855	Animalia	Gastropoda	0	0	0	0	0	0	0	0	0	0	0	0	0.586179757250059	225
2767275	Scilla forbesii (Baker) Speta	Plantae	Liliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.5740254705607054	196
9520065	Ferrissia californica (Rowell, 1863)	Animalia	Gastropoda	0	0	0	0	0	0	0	0	0	0	0	0	0.5606522026173009	225
4013762	Narcissus ×cyclazetta Chater & Stace	Plantae	Liliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.5512723701066398	196
2498026	Anser erythropus (Linnaeus, 1758)	Animalia	Aves	0	0	0	0	0	0	0	0	0	0	0	0	0.5166704321912181	212
3026040	Cotoneaster ×suecicus G.Klotz	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.5056070296685371	220
2888585	Viburnum tinus L.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.5027403279981975	220
6157035	Trachemys scripta troostii (Holbrook, 1836)	Animalia	Testudines	0	0	0	0	0	0	0	0	0	0	0	0	0.5001324733839537	11418114
2867631	Lemna turionifera Landolt	Plantae	Liliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.4273046733423744	196
3133887	Coreopsis verticillata L.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.37845076315461196	220
3054117	Aubrieta deltoidea (L.) DC.	Plantae	Magnoliopsida	0	0	0	0	0	0	0	0	0	0	0	0	0.2966098951815631	220
5387639	Aster ageratoides Turcz.	Plantae	Magnoliopsida			3	3			3	3			3	3	1.5709243865036329	220
3046851	Sisymbrium irio L.	Plantae	Magnoliopsida			3	3			3	3			3	3	1.3360280964643705	220
5353590	Cercis siliquastrum L.	Plantae	Magnoliopsida			3	3			3	3			3	3	1.1983833978850054	220
7358948	Lasius neglectus Van Loon, Boomsma & Andrasfalvy, 1990	Animalia	Insecta			3	3			3	3			3	3	1.1950056121019224	216
2765156	Tradescantia fluminensis Vell.	Plantae	Liliopsida			3	3			3	3			3	3	1.1739176195104828	196
2889378	Fagopyrum tataricum (L.) Gaertn.	Plantae	Magnoliopsida			3	3			3	3			3	3	1.1231141170312267	220
2704038	Muhlenbergia mexicana (L.) Trin.	Plantae	Liliopsida			3	3			3	3			3	3	1.1157924178039913	196
3000679	Chaenomeles speciosa (Sweet) Nakai	Plantae	Magnoliopsida			3	3			3	3			3	3	1.110698904206131	220
4932232	Dactylis glomerata subsp. lobata (Drejer) H.Lindb.	Plantae	Liliopsida			3	3			3	3			3	3	1.1105433871748245	196
2929505	Solanum villosum Mill.	Plantae	Magnoliopsida			3	3			3	3			3	3	1.1091373142408838	220
5384390	Amaranthus cruentus L.	Plantae	Magnoliopsida			3	3			3	3			3	3	1.102532400839321	220
8335191	Oloptum miliaceum (L.) Röser & Hamasha	Plantae	Liliopsida			3	3			3	3			3	3	1.0983073466119608	196
9496048	Spatula hottentota (Eyton, 1838)	Animalia	Aves			3	3			3	3			3	3	1.0394483772087806	212
2889304	Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross	Plantae	Magnoliopsida			3	3			3	3			3	3	1.0393975119516285	220
2651816	Adiantum capillus-veneris L.	Plantae	Polypodiopsida			3	3			3	3			3	3	1.0178856197044874	7228684
2294275	Eobania vermiculata (O.F.Müller, 1774)	Animalia	Gastropoda			3	3			3	3			3	3		225
5407810	Trachelium caeruleum L.	Plantae	Magnoliopsida			3	3			3	3			1	3	1.2321795533201028	220
1313740	Camponotus vagus (Scopoli, 1763)	Animalia	Insecta			3	3			3	3			1	1		216
2026623	Pediopsoides sharmai (Viraktamath, 1981)	Animalia	Insecta			3	3			3	3			1	1		216
2078259	Neotoxoptera formosana (Takahashi, 1921)	Animalia	Insecta			3	3			3	3			1	1		216
2706406	Triticum turgidum L.	Plantae	Liliopsida			3	3			3	3			1	1		196
2865524	Vallisneria australis S.W.L.Jacobs & Les	Plantae	Liliopsida			3	3			3	3			1	1		196
1719204	Gryllomorpha dalmatina (Ocskay, 1832)	Animalia	Insecta			3	3			3	2			3	3		216
6100962	Urocissa erythroryncha (Boddaert, 1783)	Animalia	Aves			3	3			3	2			3	3		212
3883959	Salvia viridis L.	Plantae	Magnoliopsida			3	3			3	2			1	1		220
7307327	Agastache rugosa (Fisch. & C.A.Mey.) Kuntze	Plantae	Magnoliopsida			3	3			3	1			3	2		220
1316908	Linepithema humile (Mayr, 1868)	Animalia	Insecta			3	3			2	3			2	3	1.771156500965342	216
3054110	Aubrieta columnae Guss.	Plantae	Magnoliopsida			3	3			2	3			2	3	1.0943917904880014	220
11104870	Cicada orni Linnaeus, 1758	Animalia	Insecta			3	3			2	2			3	3		216
2445034	Tarentola mauritanica (Linnaeus, 1758)	Animalia	Squamata			3	3			2	2			2	2		11592253
2490384	Cardinalis cardinalis (Linnaeus, 1758)	Animalia	Aves			3	3			2	2			2	2		212
2985995	Hydrangea paniculata Siebold	Plantae	Magnoliopsida			3	3			2	2			2	2		220
5384950	Eclipta prostrata (L.) L.	Plantae	Magnoliopsida			3	3			2	2			2	2		220
2515351	Puccinia oxalidis Dietel & Ellis	Fungi	Pucciniomycetes			3	3			2	2			1	1		270
3082274	Cornus kousa Bürger ex Hance	Plantae	Magnoliopsida			3	3			2	2			1	1		220
5372875	Salix myrsinifolia Salisb.	Plantae	Magnoliopsida			3	3			2	2			1	1		220
5227966	Lophura nycthemera (Linnaeus, 1758)	Animalia	Aves			3	3			1	3			1	3	1.1680875201375804	212
2020779	Buchananiella continua (White, 1880)	Animalia	Insecta			3	3			1	3			1	1		216
3134867	Catananche caerulea L.	Plantae	Magnoliopsida			3	3			1	1			3	3		220
5151589	Blatta orientalis Linnaeus, 1758	Animalia	Insecta			3	3			1	1			3	3		216
5383971	Blitum capitatum L.	Plantae	Magnoliopsida			3	3			1	1			3	2		220
1998599	Cariblatta lutea (Saussure & Zehntner, 1893)	Animalia	Insecta			3	3			1	1			1	1		216
2077209	Idiopterus nephrelepidis Davis, 1909	Animalia	Insecta			3	3			1	1			1	1		216
2475235	Tauraco leucotis (Ruppell, 1835)	Animalia	Aves			3	3			1	1			1	1		212
2479804	Pyrrhura molinae (Massena & Souance, 1854)	Animalia	Aves			3	3			1	1			1	1		212
2479925	Alisterus scapularis (Lichtenstein, 1816)	Animalia	Aves			3	3			1	1			1	1		212
2493618	Lonchura striata (Linnaeus, 1766)	Animalia	Aves			3	3			1	1			1	1		212
2502810	Caenoplana coerulea Moseley, 1877	Animalia				3	3			1	1			1	1		
2747489	Crocus chrysanthus (Herb.) Herb.	Plantae	Liliopsida			3	3			1	1			1	1		196
2858846	Narcissus bulbocodium L.	Plantae	Liliopsida			3	3			1	1			1	1		196
2866850	Arisaema dracontium (L.) Schott	Plantae	Liliopsida			3	3			1	1			1	1		196
2928905	Calibrachoa parviflora (Juss.) D' Arcy	Plantae	Magnoliopsida			3	3			1	1			1	1		220
2987948	Neillia tanakae Franch. & Sav.	Plantae	Magnoliopsida			3	3			1	1			1	1		220
3188735	Lythrum virgatum L.	Plantae	Magnoliopsida			3	3			1	1			1	1		220
5296432	Sisyrinchium striatum Sm.	Plantae	Liliopsida			3	3			1	1			1	1		196
5356488	Lathyrus sativus L.	Plantae	Magnoliopsida			3	3			1	1			1	1		220
5598839	Lonicera ×purpusii Rehder	Plantae	Magnoliopsida			3	3			1	1			1	1		220
6161327	Natrix tessellata (Laurenti, 1768)	Animalia	Squamata			3	3			1	1			1	1		11592253
7520678	Striosubulina striatella (Rang, 1831)	Animalia	Gastropoda			3	3			1	1			1	1		225
8116963	Acanthus hungaricus (Borbás) Baen.	Plantae	Magnoliopsida			3	3			1	1			1	1		220
2650829	Cyrtomium falcatum (L.fil.) C.Presl	Plantae	Polypodiopsida			3	2			3	2			3	3		7228684
5189032	Corbicula fluminalis (O.F.Müller, 1774)	Animalia	Bivalvia			3	2			3	2			3	2		137
10852031	Oncosiphon pilulifer (L.fil.) Källersjö	Plantae	Magnoliopsida			3	2			3	2			3	2		220
5275415	Pteris multifida Poir.	Plantae	Polypodiopsida			3	2			3	2			2	2	0.9403915081225432	7228684
1713034	Gryllus bimaculatus De Geer, 1773	Animalia	Insecta			3	2			3	2			2	2		216
5530829	Corydalis cheilanthifolia Hemsl.	Plantae	Magnoliopsida			3	2			1	1			3	3		220
7298987	Centranthus calcitrapae (L.) Dufr.	Plantae	Magnoliopsida			3	2			1	1			3	3		220
2703740	Bromus rubens L.	Plantae	Liliopsida			3	2			1	1			1	1		196
2762737	Musa basjoo Siebold & Zucc. ex Iinuma	Plantae	Liliopsida			3	2			1	1			1	1		196
2889358	Oxyria digyna (L.) Hill	Plantae	Magnoliopsida			3	2			1	1			1	1		220
3678949	Calystegia ×pulchra Brumm. & Heywood	Plantae	Magnoliopsida			3	2			1	1			1	1		220
4142326	Achnatherum calamagrostis (L.) P.Beauv.	Plantae	Liliopsida			3	2			1	1			1	1		196
5350466	Phaseolus coccineus L.	Plantae	Magnoliopsida			3	2			1	1			1	1		220
5384818	Silene dichotoma Ehrh.	Plantae	Magnoliopsida			3	1			3	1			3	1	1.0079158725550286	220
5671747	Cenchrus alopecuroides (L.) Thunb.	Plantae	Liliopsida			3	1			3	1			3	1	0.9621930658850557	196
2495494	Geopelia cuneata (Latham, 1801)	Animalia	Aves			3	1			3	1			3	1	0.6773258186522173	212
3033965	Akebia quinata (Houtt.) Decne.	Plantae	Magnoliopsida			3	1			2	1			3	1	0.890677394293535	220
2913219	Galium anglicum Huds.	Plantae	Magnoliopsida			3	1			2	1			1	1	0.916444344842001	220
8909809	Emys orbicularis (Linnaeus, 1758)	Animalia	Testudines			3	1			1	1			3	1		11418114
4845776	Lonchura oryzivora (Linnaeus, 1758)	Animalia	Aves			3	1			1	1			1	1	0.7557088376210779	212
9185677	Podarcis siculus (Rafinesque-Schmaltz, 1810)	Animalia	Squamata			2	3			3	3			3	3		11592253
2926042	Nonea lutea (Desr.) DC.	Plantae	Magnoliopsida			2	3			3	3			3	2	1.0238652671226547	220
3105508	Andryala integrifolia L.	Plantae	Magnoliopsida			2	3			3	3			1	1		220
3067054	Euphorbia humifusa Willd.	Plantae	Magnoliopsida			2	3			2	2			2	3		220
7902463	Lonicera maackii (Rupr.) Maxim.	Plantae	Magnoliopsida			2	3			2	2			2	2		220
5377064	Lepidium densiflorum Schrad.	Plantae	Magnoliopsida			2	3			1	3			2	3	1.0143227358116722	220
5376179	Hornungia petraea (L.) Rchb.	Plantae	Magnoliopsida			2	3			1	1			2	2		220
2204981	Trichorhina tomentosa (Budde-Lund, 1893)	Animalia	Malacostraca			2	3			1	1			1	1		229
2164198	Cheiracanthium mildei L.Koch, 1864	Animalia	Arachnida			2	2			3	3			3	3		367
2480446	Haliaeetus leucocephalus (Linnaeus, 1766)	Animalia	Aves			2	2			3	3			3	3		212
2687885	Ginkgo biloba L.	Plantae	Ginkgoopsida			2	2			3	3			3	3		244
2985994	Hydrangea macrophylla (Thunb.) Ser.	Plantae	Magnoliopsida			2	2			3	3			3	3		220
4487799	Tupiocoris rhododendri (Dolling, 1972)	Animalia	Insecta			2	2			3	3			3	3		216
11064584	Salvia abrotanoides (Kar.) Sytsma	Plantae	Magnoliopsida			2	2			3	3			3	3		220
1830823	Prays citri Millière, 1873	Animalia	Insecta			2	2			3	3			2	2		216
2000152	Periplaneta americana (Linnaeus, 1758)	Animalia	Insecta			2	2			3	3			2	2		216
5334527	Limnanthes douglasii R.Br.	Plantae	Magnoliopsida			2	2			3	3			2	2		220
2092040	Pulvinaria regalis Canard, 1968	Animalia	Insecta			2	2			3	3			1	1		216
2441905	Chelydra serpentina (Linnaeus, 1758)	Animalia	Testudines			2	2			3	3			1	1		11418114
3729273	Asarina procumbens Mill.	Plantae	Magnoliopsida			2	2			3	3			1	1		220
4565140	Cernuella cisalpina (Rossmässler, 1837)	Animalia	Gastropoda			2	2			3	3			1	1		225
5414959	Collinsia heterophylla Buist ex Graham	Plantae	Magnoliopsida			2	2			3	3			1	1		220
6374953	Helleborus orientalis Lam.	Plantae	Magnoliopsida			2	2			3	3			1	1		220
5410826	Campanula carpatica Jacq.	Plantae	Magnoliopsida			2	2			3	2			3	2		220
7334368	Umbilicus rupestris (Salisb.) Dandy	Plantae	Magnoliopsida			2	2			3	2			2	3		220
2855823	Allium nigrum L.	Plantae	Liliopsida			2	2			3	2			2	2		196
5332305	Ostrya carpinifolia Scop.	Plantae	Magnoliopsida			2	2			3	2			1	1		220
10953644	Silene baccifera (L.) Durande	Plantae	Magnoliopsida			2	2			2	3			2	3		220
1885213	Crocidophora butleri South, 1901	Animalia	Insecta			2	2			2	2			3	3		216
2072196	Aphis nerii Boyer de Fonscolombe, 1841	Animalia	Insecta			2	2			2	2			3	3		216
2882841	Vaccinium macrocarpon Aiton	Plantae	Magnoliopsida			2	2			2	2			3	3		220
3935421	Malope trifida Cav.	Plantae	Magnoliopsida			2	2			2	2			3	3		220
5377163	Iberis amara L.	Plantae	Magnoliopsida			2	2			2	2			3	3		220
6109699	Phoenix dactylifera L.	Plantae	Liliopsida			2	2			2	2			3	3		196
7925720	Poterium sanguisorba subsp. polygamum (Waldst. & Kit.) Asch. & Graebn.	Plantae	Magnoliopsida			2	2			2	2			3	3		220
8418338	Hydrocotyle sibthorpioides Lam.	Plantae	Magnoliopsida			2	2			2	2			3	3		220
2747718	Crocus speciosus M.Bieb.	Plantae	Liliopsida			2	2			2	2			3	2		196
4046493	Polystichum luctuosum (Kunze) T.Moore	Plantae	Polypodiopsida			2	2			2	2			2	3		7228684
8542672	Cotula australis (Sieber ex Spreng.) Hook.fil.	Plantae	Magnoliopsida			2	2			2	2			2	3		220
5892120	Girardia tigrina (Girard, 1850)	Animalia				2	2			2	2			2	2	0.9821478716662398	
1932752	Cacyreus marshalli Butler, 1897	Animalia	Insecta			2	2			2	2			2	2		216
2474029	Alectoris chukar (J.E.Gray, 1830)	Animalia	Aves			2	2			2	2			2	2		212
2947311	Cicer arietinum L.	Plantae	Magnoliopsida			2	2			2	2			2	2		220
3172276	Osmanthus heterophyllus (G.Don) P.S.Green	Plantae	Magnoliopsida			2	2			2	2			2	2		220
5411392	Campanula lactiflora M.Bieb.	Plantae	Magnoliopsida			2	2			2	2			2	2		220
5420957	Clarkia unguiculata Lindl.	Plantae	Magnoliopsida			2	2			2	2			2	2		220
7393329	Cucurbita moschata (Duchesne) Duchesne ex Poir.	Plantae	Magnoliopsida			2	2			2	2			2	2		220
8210972	Jacobaea ×albescens (Burb. & Colgan) Verloove & Lambinon	Plantae	Magnoliopsida			2	2			2	2			2	2		220
9078997	Saissetia oleae (Olivier, 1791)	Animalia	Insecta			2	2			2	2			2	2		216
9592414	Sporobolus michauxianus (Hitchc.) P.M.Peterson & Saarela	Plantae	Liliopsida			2	2			2	2			2	2		196
2188249	Varroa destructor Anderson & Trueman, 2000	Animalia	Arachnida			2	2			2	2			1	1		367
2984492	Celtis australis L.	Plantae	Magnoliopsida			2	2			2	2			1	1		220
3104314	Liatris spicata (L.) Willd.	Plantae	Magnoliopsida			2	2			2	2			1	1		220
3169331	Lysimachia clethroides Duby	Plantae	Magnoliopsida			2	2			2	2			1	1		220
5073820	Drosophila suzukii (Matsumura, 1931)	Animalia	Insecta			2	2			2	2			1	1		216
2684984	Araucaria araucana (Molina) K.Koch	Plantae	Pinopsida			2	2			1	1			3	3		194
5219681	Sciurus carolinensis Gmelin, 1788	Animalia	Mammalia			2	2			1	1			3	3		359
5371655	Halesia carolina L.	Plantae	Magnoliopsida			2	2			1	1			3	3		220
2726539	Carex scoparia Schkuhr ex Willd.	Plantae	Liliopsida			2	2			1	1			2	2		196
2858963	Narcissus tazetta L.	Plantae	Liliopsida			2	2			1	1			2	2		196
2974901	Vicia grandiflora Scop.	Plantae	Magnoliopsida			2	2			1	1			2	2		220
4131042	Bromus hordeaceus subsp. longipedicellatus Spalton	Plantae	Liliopsida			2	2			1	1			2	2		196
5296218	Sisyrinchium californicum (Ker Gawl.) Dryand.	Plantae	Liliopsida			2	2			1	1			2	2		196
5303040	Thalia dealbata Fraser	Plantae	Liliopsida			2	2			1	1			2	2		196
6101223	Spilopelia senegalensis (Linnaeus, 1766)	Animalia	Aves			2	2			1	1			2	2		212
2307726	Microscolex phosphoreus (Dugès, 1837)	Animalia	Clitellata			2	2			1	1			1	1		255
2437397	Callosciurus prevostii (Desmarest, 1822)	Animalia	Mammalia			2	2			1	1			1	1		359
2481670	Limnodromus scolopaceus (Say, 1822)	Animalia	Aves			2	2			1	1			1	1		212
2489075	Lamprotornis superbus Rüppell, 1845	Animalia	Aves			2	2			1	1			1	1		212
3103158	Gamochaeta americana (Mill.) Wedd.	Plantae	Magnoliopsida			2	2			1	1			1	1		220
5774728	Eriophyes pyri (H.A.Pagenstecher, 1857)	Animalia	Arachnida			2	2			1	1			1	1		367
6100941	Sturnia pagodarum (Gmelin, 1789)	Animalia	Aves			2	2			1	1			1	1		212
7544073	Saxifraga ×arendsii Engl.	Plantae	Magnoliopsida			2	2			1	1			1	1		220
7564934	Odontites jaubertianus (Boreau) D.Dietr. ex Walp.	Plantae	Magnoliopsida			2	2			1	1			1	1		220
8031875	Dasiphora davurica (Nestl.) Kom. & Aliss.	Plantae	Magnoliopsida			2	2			1	1			1	1		220
8421432	Cornus sanguinea subsp. hungarica (Kárpáti) Soó	Plantae	Magnoliopsida			2	2			1	1			1	1		220
8790531	Lissachatina fulica (Bowdich, 1822)	Animalia	Gastropoda			2	2			1	1			1	1		225
8898408	Pseudemys concinna (Le Conte, 1830)	Animalia	Testudines			2	2			1	1			1	1		11418114
9440906	Sagina alexandrae Iamonico	Plantae	Magnoliopsida			2	2			1	1			1	1		220
