taxonKey,speciesKey,scientificName,kingdom,phylum,order,class,genus,family,species,rank,includes
4406789,4406789,"Dorcatoma minor Zahradnik, 1993",Animalia,Arthropoda,Coleoptera,Insecta,Dorcatoma,Anobiidae,Dorcatoma minor,SPECIES,"4406789: Dorcatoma minor Zahradnik, 1993"
4406799,4406799,"Dorcatoma chrysomelina Sturm, 1837",Animalia,Arthropoda,Coleoptera,Insecta,Dorcatoma,Anobiidae,Dorcatoma chrysomelina,SPECIES,"4406799: Dorcatoma chrysomelina Sturm, 1837 | 10048105: BOLD:AAV6720"
4408455,4408455,"Hydrobates pelagicus (Linnaeus, 1758)",Animalia,Chordata,Procellariiformes,Aves,Hydrobates,Hydrobatidae,Hydrobates pelagicus,SPECIES,"4408455: Hydrobates pelagicus (Linnaeus, 1758)"
4408498,4408498,"Crex crex (Linnaeus, 1758)",Animalia,Chordata,Gruiformes,Aves,Crex,Rallidae,Crex crex,SPECIES,"4408498: Crex crex (Linnaeus, 1758)"
4408670,4408670,"Lanius phoenicuroides (Schalow, 1875)",Animalia,Chordata,Passeriformes,Aves,Lanius,Laniidae,Lanius phoenicuroides,SPECIES,"4408670: Lanius phoenicuroides (Schalow, 1875) | 6541853: Lanius isabellinus phoenicuroides (Schalow, 1875)"
4408732,4408732,"Luscinia svecica (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Luscinia,Muscicapidae,Luscinia svecica,SPECIES,"4408732: Luscinia svecica (Linnaeus, 1758) | 6090361: Luscinia svecica cyanecula (Meisner, 1804) | 6175597: Luscinia svecica svecica | 10107801: Erithacus svecicus cyaneculus (Meisner, 1804)"
4408759,4408759,"Saxicola rubicola (Linnaeus, 1766)",Animalia,Chordata,Passeriformes,Aves,Saxicola,Muscicapidae,Saxicola rubicola,SPECIES,"4408759: Saxicola rubicola (Linnaeus, 1766) | 6088899: Saxicola torquatus rubicola (Linnaeus, 1766) | 8248237: Saxicola rubicola rubicola"
4408785,4408785,"Zoothera aurea (Holandre, 1825)",Animalia,Chordata,Passeriformes,Aves,Zoothera,Turdidae,Zoothera aurea,SPECIES,"4408785: Zoothera aurea (Holandre, 1825) | 5846330: Zoothera dauma aurea (Holandre, 1825)"
4408790,4408790,"Turdus atrogularis Jarocki, 1819",Animalia,Chordata,Passeriformes,Aves,Turdus,Turdidae,Turdus atrogularis,SPECIES,"4408790: Turdus atrogularis Jarocki, 1819"
4408796,4408796,"Ptyonoprogne rupestris (Scopoli, 1769)",Animalia,Chordata,Passeriformes,Aves,Ptyonoprogne,Hirundinidae,Ptyonoprogne rupestris,SPECIES,"4408796: Ptyonoprogne rupestris (Scopoli, 1769)"
4409010,4409010,"Parus montanus Conrad von Baldenstein, 1827",Animalia,Chordata,Passeriformes,Aves,Parus,Paridae,Parus montanus,SPECIES,"4409010: Parus montanus Conrad von Baldenstein, 1827"
4409131,4409131,"Castor fiber Linnaeus, 1758",Animalia,Chordata,Rodentia,Mammalia,Castor,Castoridae,Castor fiber,SPECIES,"4409131: Castor fiber Linnaeus, 1758"
4409628,4409628,"Gobio gobio (Linnaeus, 1758)",Animalia,Chordata,Cypriniformes,,Gobio,Cyprinidae,Gobio gobio,SPECIES,"4409628: Gobio gobio (Linnaeus, 1758) | 6166879: Gobio gobio gobio"
4409641,4409641,"Leuciscus leuciscus (Linnaeus, 1758)",Animalia,Chordata,Cypriniformes,,Leuciscus,Cyprinidae,Leuciscus leuciscus,SPECIES,"4409641: Leuciscus leuciscus (Linnaeus, 1758)"
4409643,4409643,"Leuciscus idus (Linnaeus, 1758)",Animalia,Chordata,Cypriniformes,,Leuciscus,Cyprinidae,Leuciscus idus,SPECIES,"4409643: Leuciscus idus (Linnaeus, 1758)"
4409653,4409653,"Phoxinus phoxinus (Linnaeus, 1758)",Animalia,Chordata,Cypriniformes,,Phoxinus,Cyprinidae,Phoxinus phoxinus,SPECIES,"4409653: Phoxinus phoxinus (Linnaeus, 1758)"
4410062,4410062,"Psammoryctides albicola (Michaelsen, 1901)",Animalia,Annelida,Tubificida,Clitellata,Psammoryctides,Naididae,Psammoryctides albicola,SPECIES,"4410062: Psammoryctides albicola (Michaelsen, 1901)"
4410088,4410088,"Quistadrilus multisetosus (Smith, 1900)",Animalia,Annelida,Tubificida,Clitellata,Quistadrilus,Naididae,Quistadrilus multisetosus,SPECIES,"4410088: Quistadrilus multisetosus (Smith, 1900)"
4410094,4410094,"Aulodrilus japonicus Yamaguchi, 1953",Animalia,Annelida,Tubificida,Clitellata,Aulodrilus,Naididae,Aulodrilus japonicus,SPECIES,"4410094: Aulodrilus japonicus Yamaguchi, 1953"
4410657,4410657,"Lumbricus terrestris Linnaeus, 1758",Animalia,Annelida,Crassiclitellata,Clitellata,Lumbricus,Lumbricidae,Lumbricus terrestris,SPECIES,"4410657: Lumbricus terrestris Linnaeus, 1758"
4411067,4411067,"Haemopis sanguisuga (Linnaeus, 1758)",Animalia,Annelida,Arhynchobdellida,Clitellata,Haemopis,Haemopidae,Haemopis sanguisuga,SPECIES,"4411067: Haemopis sanguisuga (Linnaeus, 1758)"
4411076,4411076,"Erpobdella vilnensis (Liskiewicz, 1925)",Animalia,Annelida,Arhynchobdellida,Clitellata,Erpobdella,Erpobdellidae,Erpobdella vilnensis,SPECIES,"4411076: Erpobdella vilnensis (Liskiewicz, 1925)"
4411078,4411078,"Erpobdella nigricollis (Brandes, 1900)",Animalia,Annelida,Arhynchobdellida,Clitellata,Erpobdella,Erpobdellidae,Erpobdella nigricollis,SPECIES,"4411078: Erpobdella nigricollis (Brandes, 1900)"
4411080,4411080,"Erpobdella testacea (Savigny, 1822)",Animalia,Annelida,Arhynchobdellida,Clitellata,Erpobdella,Erpobdellidae,Erpobdella testacea,SPECIES,"4411080: Erpobdella testacea (Savigny, 1822)"
4411119,4411119,"Trocheta pseudodina Nesemann, 1990",Animalia,Annelida,Arhynchobdellida,Clitellata,Trocheta,Erpobdellidae,Trocheta pseudodina,SPECIES,"4411119: Trocheta pseudodina Nesemann, 1990"
4411134,4411134,"Glossiphonia concolor (Apathy, 1888)",Animalia,Annelida,Rhynchobdellida,Clitellata,Glossiphonia,Glossiphoniidae,Glossiphonia concolor,SPECIES,"4411134: Glossiphonia concolor (Apathy, 1888)"
4411141,4411141,"Glossiphonia nebulosa Kalbe, 1964",Animalia,Annelida,Rhynchobdellida,Clitellata,Glossiphonia,Glossiphoniidae,Glossiphonia nebulosa,SPECIES,"4411141: Glossiphonia nebulosa Kalbe, 1964"
4411145,4411145,"Placobdella costata (Müller, 1846)",Animalia,Annelida,Rhynchobdellida,Clitellata,Placobdella,Glossiphoniidae,Placobdella costata,SPECIES,"6098977: Haementeria costata (Müller, 1846)"
4411147,4411147,"Alboglossiphonia hyalina (Müller, 1774)",Animalia,Annelida,Rhynchobdellida,Clitellata,Alboglossiphonia,Glossiphoniidae,Alboglossiphonia hyalina,SPECIES,"4411147: Alboglossiphonia hyalina (Müller, 1774)"
4413031,4413031,"Hepatocestus hepaticus (Baer, 1932)",Animalia,Platyhelminthes,Cyclophyllidea,Cestoda,Hepatocestus,Dilepididae,Hepatocestus hepaticus,SPECIES,"4413031: Hepatocestus hepaticus (Baer, 1932)"
4413324,4413324,"Pseudobotrialepis globosoides (Soltys, 1954)",Animalia,Platyhelminthes,Cyclophyllidea,Cestoda,Pseudobotrialepis,Hymenolepididae,Pseudobotrialepis globosoides,SPECIES,"4413324: Pseudobotrialepis globosoides (Soltys, 1954)"
4413564,4413564,"Ditestolepis diaphana (Cholodkowsky, 1906)",Animalia,Platyhelminthes,Cyclophyllidea,Cestoda,Ditestolepis,Hymenolepididae,Ditestolepis diaphana,SPECIES,"4413564: Ditestolepis diaphana (Cholodkowsky, 1906)"
4413576,4413576,"Lineolepis scutigera (Dujardin, 1845)",Animalia,Platyhelminthes,Cyclophyllidea,Cestoda,Lineolepis,Hymenolepididae,Lineolepis scutigera,SPECIES,"4413576: Lineolepis scutigera (Dujardin, 1845)"
4413581,4413581,"Vigisolepis spinulosa (Cholodkowsky, 1906)",Animalia,Platyhelminthes,Cyclophyllidea,Cestoda,Vigisolepis,Hymenolepididae,Vigisolepis spinulosa,SPECIES,"4413581: Vigisolepis spinulosa (Cholodkowsky, 1906)"
4413647,4413647,"Staphylocystoides stefanskii (Zarnowski, 1954)",Animalia,Platyhelminthes,Cyclophyllidea,Cestoda,Staphylocystoides,Hymenolepididae,Staphylocystoides stefanskii,SPECIES,"4413647: Staphylocystoides stefanskii (Zarnowski, 1954)"
4416652,4416652,"Ligidium hypnorum (Cuvier, 1792)",Animalia,Arthropoda,Isopoda,Malacostraca,Ligidium,Ligiidae,Ligidium hypnorum,SPECIES,"4416652: Ligidium hypnorum (Cuvier, 1792)"
4416920,4416920,"Synurella ambulans (F.Müller, 1846)",Animalia,Arthropoda,Amphipoda,Malacostraca,Synurella,Crangonyctidae,Synurella ambulans,SPECIES,"4416920: Synurella ambulans (F.Müller, 1846)"
4416980,4416980,"Gammarus fossarum Koch, 1836",Animalia,Arthropoda,Amphipoda,Malacostraca,Gammarus,Gammaridae,Gammarus fossarum,SPECIES,"4416980: Gammarus fossarum Koch, 1836 | 8517094: Gammarus pulex fossarum Margalef, 1951"
4417132,4417132,"Chaetogammarus trichiatus Martynov, 1932",Animalia,Arthropoda,Amphipoda,Malacostraca,Chaetogammarus,Gammaridae,Chaetogammarus trichiatus,SPECIES,"4417131: Echinogammarus trichiatus (Martynov, 1932)"
4417378,4417378,"Niphargus fontanus Spence Bate, 1859",Animalia,Arthropoda,Amphipoda,Malacostraca,Niphargus,Niphargidae,Niphargus fontanus,SPECIES,"4417378: Niphargus fontanus Spence Bate, 1859"
4417392,4417392,"Niphargus aquilex Schiödte, 1855",Animalia,Arthropoda,Amphipoda,Malacostraca,Niphargus,Niphargidae,Niphargus aquilex,SPECIES,"4417392: Niphargus aquilex Schiödte, 1855 | 7260073: Niphargus aquilex aquilex"
4417403,4417403,"Niphargus kochianus Spence Bate, 1859",Animalia,Arthropoda,Amphipoda,Malacostraca,Niphargus,Niphargidae,Niphargus kochianus,SPECIES,"4417403: Niphargus kochianus Spence Bate, 1859 | 4417407: Niphargus kochianus kochianus"
4417444,4417444,"Niphargus pachypus Schellenberg, 1933",Animalia,Arthropoda,Amphipoda,Malacostraca,Niphargus,Niphargidae,Niphargus pachypus,SPECIES,"4417444: Niphargus pachypus Schellenberg, 1933"
4417461,4417461,"Niphargus schellenbergi S.Karaman, 1932",Animalia,Arthropoda,Amphipoda,Malacostraca,Niphargus,Niphargidae,Niphargus schellenbergi,SPECIES,"4417461: Niphargus schellenbergi S.Karaman, 1932"
4417478,4417478,"Niphargus virei Chevreux, 1896",Animalia,Arthropoda,Amphipoda,Malacostraca,Niphargus,Niphargidae,Niphargus virei,SPECIES,"4417478: Niphargus virei Chevreux, 1896"
4417628,4417628,"Bradleycypris obliqua (Brady, 1868)",Animalia,Arthropoda,Podocopida,Ostracoda,Bradleycypris,Cyprididae,Bradleycypris obliqua,SPECIES,"7350689: Strandesia obliqua (Brady, 1868)"
4417668,4417668,"Tonnacypris lutaria (Koch, 1838)",Animalia,Arthropoda,Podocopida,Ostracoda,Tonnacypris,Cyprididae,Tonnacypris lutaria,SPECIES,"4417668: Tonnacypris lutaria (Koch, 1838)"
4417771,4417771,"Psychrodromus olivaceus (Brady & Norman, 1889)",Animalia,Arthropoda,Podocopida,Ostracoda,Psychrodromus,Cyprididae,Psychrodromus olivaceus,SPECIES,"4417771: Psychrodromus olivaceus (Brady & Norman, 1889)"
4417815,4417815,"Candona candida (O.F.Müller, 1776)",Animalia,Arthropoda,Podocopida,Ostracoda,Candona,Candonidae,Candona candida,SPECIES,"1029309: Cypris candida O.F.Muller, 1776 | 4417815: Candona candida (O.F.Müller, 1776)"
4417946,4417946,"Fabaeformiscandona protzi (Hartwig, 1898)",Animalia,Arthropoda,Podocopida,Ostracoda,Fabaeformiscandona,Candonidae,Fabaeformiscandona protzi,SPECIES,"4417946: Fabaeformiscandona protzi (Hartwig, 1898)"
4418046,4418046,"Physocypria kraepelini Müller, 1903",Animalia,Arthropoda,Podocopida,Ostracoda,Physocypria,Candonidae,Physocypria kraepelini,SPECIES,"4418046: Physocypria kraepelini Müller, 1903"
4418226,4418226,"Diacyclops belgicus Kiefer, 1936",Animalia,Arthropoda,Cyclopoida,Copepoda,Diacyclops,Cyclopidae,Diacyclops belgicus,SPECIES,"4418226: Diacyclops belgicus Kiefer, 1936"
4418629,4418629,"Daphnia atkinsoni Baird, 1859",Animalia,Arthropoda,Diplostraca,Branchiopoda,Daphnia,Daphniidae,Daphnia atkinsoni,SPECIES,"4418629: Daphnia atkinsoni Baird, 1859"
4418634,4418634,"Megafenestra aurita (Fischer, 1849)",Animalia,Arthropoda,Diplostraca,Branchiopoda,Megafenestra,Daphniidae,Megafenestra aurita,SPECIES,"4418634: Megafenestra aurita (Fischer, 1849)"
4421212,4421212,"Boreus hyemalis (Linnaeus, 1767)",Animalia,Arthropoda,Mecoptera,Insecta,Boreus,Boreidae,Boreus hyemalis,SPECIES,"4421212: Boreus hyemalis (Linnaeus, 1767)"
4421304,4421304,"Apterygida albipennis (von Muhlfeld, 1825)",Animalia,Arthropoda,Dermaptera,Insecta,Apterygida,Forficulidae,Apterygida albipennis,SPECIES,"4393122: Apterygida media (Hagenbach) | 4421304: Apterygida albipennis (von Muhlfeld, 1825)"
4424190,4424190,"Thrips flavus Schrank, 1776",Animalia,Arthropoda,Thysanoptera,Insecta,Thrips,Thripidae,Thrips flavus,SPECIES,"4424190: Thrips flavus Schrank, 1776"
4425587,4425587,"Sinodendron cylindricum (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Sinodendron,Lucanidae,Sinodendron cylindricum,SPECIES,"4425587: Sinodendron cylindricum (Linnaeus, 1758)"
4425804,4425804,"Phyllopertha horticola (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Phyllopertha,Scarabaeidae,Phyllopertha horticola,SPECIES,"4425804: Phyllopertha horticola (Linnaeus, 1758)"
4426163,4426163,"Trogoxylon impressum (Comolli, 1837)",Animalia,Arthropoda,Coleoptera,Insecta,Trogoxylon,Bostrichidae,Trogoxylon impressum,SPECIES,"4426163: Trogoxylon impressum (Comolli, 1837)"
4426480,4426480,"Ptinus rufipes Olivier, 1790",Animalia,Arthropoda,Coleoptera,Insecta,Ptinus,Ptinidae,Ptinus rufipes,SPECIES,"4426480: Ptinus rufipes Olivier, 1790"
4426507,4426507,"Ptinus sexpunctatus Panzer, 1789",Animalia,Arthropoda,Coleoptera,Insecta,Ptinus,Ptinidae,Ptinus sexpunctatus,SPECIES,"4426507: Ptinus sexpunctatus Panzer, 1789"
4426531,4426531,"Ptinus pusillus Sturm, 1837",Animalia,Arthropoda,Coleoptera,Insecta,Ptinus,Ptinidae,Ptinus pusillus,SPECIES,"4426531: Ptinus pusillus Sturm, 1837"
4426634,4426634,"Epauloecus unicolor (Piller & Mitterpacher, 1783)",Animalia,Arthropoda,Coleoptera,Insecta,Epauloecus,Ptinidae,Epauloecus unicolor,SPECIES,11236341: Niptus unicolor (Piller & Mitterpacher)
4426778,4426778,"Ernobius longicornis (Sturm, 1837)",Animalia,Arthropoda,Coleoptera,Insecta,Ernobius,Anobiidae,Ernobius longicornis,SPECIES,"4426778: Ernobius longicornis (Sturm, 1837)"
4426788,4426788,"Ernobius nigrinus (Sturm, 1837)",Animalia,Arthropoda,Coleoptera,Insecta,Ernobius,Anobiidae,Ernobius nigrinus,SPECIES,"4426788: Ernobius nigrinus (Sturm, 1837)"
4426887,4426887,"Ochina ptinoides (Marsham, 1802)",Animalia,Arthropoda,Coleoptera,Insecta,Ochina,Ptinidae,Ochina ptinoides,SPECIES,"4426887: Ochina ptinoides (Marsham, 1802)"
4426966,4426966,"Grynobius planus (Fabricius, 1787)",Animalia,Arthropoda,Coleoptera,Insecta,Grynobius,Anobiidae,Grynobius planus,SPECIES,"4426966: Grynobius planus (Fabricius, 1787) | 11244577: Priobium castaneum (F., 1792)"
4427016,4427016,"Ptinomorphus imperialis (Linnaeus, 1767)",Animalia,Arthropoda,Coleoptera,Insecta,Ptinomorphus,Anobiidae,Ptinomorphus imperialis,SPECIES,"4427016: Ptinomorphus imperialis (Linnaeus, 1767) | 4427022: Hedobia imperialis (Linnaeus, 1767) | 10270388: BOLD:AAO0353"
4427163,4427163,"Dorcatoma robusta Strand, 1938",Animalia,Arthropoda,Coleoptera,Insecta,Dorcatoma,Anobiidae,Dorcatoma robusta,SPECIES,"4427163: Dorcatoma robusta Strand, 1938"
4427204,4427204,"Hemicoelus fulvicornis (Sturm, 1837)",Animalia,Arthropoda,Coleoptera,Insecta,Hemicoelus,Anobiidae,Hemicoelus fulvicornis,SPECIES,"6097816: Anobium fulvicorne Sturm, 1837"
4427212,4427212,"Hemicoelus costatus (Aragona, 1830)",Animalia,Arthropoda,Coleoptera,Insecta,Hemicoelus,Anobiidae,Hemicoelus costatus,SPECIES,"6097815: Anobium costatum Aragona, 1830"
4427234,4427234,"Hadrobregmus denticollis (Creutzer, 1796)",Animalia,Arthropoda,Coleoptera,Insecta,Hadrobregmus,Anobiidae,Hadrobregmus denticollis,SPECIES,"4427234: Hadrobregmus denticollis (Creutzer, 1796) | 11235924: Anobium denticolle (Creutzer, 1796)"
4427283,4427283,"Anthrenocerus australis (Hope, 1843)",Animalia,Arthropoda,Coleoptera,Insecta,Anthrenocerus,Dermestidae,Anthrenocerus australis,SPECIES,"4427283: Anthrenocerus australis (Hope, 1843)"
4427319,4427319,"Anthrenus angustefasciatus Ganglbauer, 1904",Animalia,Arthropoda,Coleoptera,Insecta,Anthrenus,Dermestidae,Anthrenus angustefasciatus,SPECIES,"4427319: Anthrenus angustefasciatus Ganglbauer, 1904"
4427346,4427346,"Globicornis emarginata (Gyllenhal, 1808)",Animalia,Arthropoda,Coleoptera,Insecta,Globicornis,Dermestidae,Globicornis emarginata,SPECIES,"8688243: Globicornis marginata (Paykull, 1798)"
4427382,4427382,"Dermestes haemorrhoidalis Küster, 1852",Animalia,Arthropoda,Coleoptera,Insecta,Dermestes,Dermestidae,Dermestes haemorrhoidalis,SPECIES,"4427382: Dermestes haemorrhoidalis Küster, 1852"
4427399,4427399,"Dermestes murinus Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Dermestes,Dermestidae,Dermestes murinus,SPECIES,"4427399: Dermestes murinus Linnaeus, 1758"
4427406,4427406,"Ctesias serra (Fabricius, 1792)",Animalia,Arthropoda,Coleoptera,Insecta,Ctesias,Dermestidae,Ctesias serra,SPECIES,"4427406: Ctesias serra (Fabricius, 1792)"
4427490,4427490,"Trinodes hirtus (Fabricius, 1781)",Animalia,Arthropoda,Coleoptera,Insecta,Trinodes,Dermestidae,Trinodes hirtus,SPECIES,"4427490: Trinodes hirtus (Fabricius, 1781)"
4427688,4427688,"Oulimnius tuberculatus (Müller, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Oulimnius,Elmidae,Oulimnius tuberculatus,SPECIES,"4427688: Oulimnius tuberculatus (Müller, 1806) | 6545588: Limnius tuberculatus (Müller, 1806)"
4427700,4427700,"Elmis maugetii Latreille, 1802",Animalia,Arthropoda,Coleoptera,Insecta,Elmis,Elmidae,Elmis maugetii,SPECIES,"4427700: Elmis maugetii Latreille, 1802"
4427707,4427707,"Elmis aenea (Müller, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Elmis,Elmidae,Elmis aenea,SPECIES,"4427707: Elmis aenea (Müller, 1806)"
4427709,4427709,"Elmis rioloides (Kuwert, 1890)",Animalia,Arthropoda,Coleoptera,Insecta,Elmis,Elmidae,Elmis rioloides,SPECIES,"4427709: Elmis rioloides (Kuwert, 1890)"
4427719,4427719,"Limnius volckmari (Panzer, 1793)",Animalia,Arthropoda,Coleoptera,Insecta,Limnius,Elmidae,Limnius volckmari,SPECIES,"4427719: Limnius volckmari (Panzer, 1793)"
4427738,4427738,"Esolus parallelepipedus (Müller, 1806)",Animalia,Arthropoda,Coleoptera,Insecta,Esolus,Elmidae,Esolus parallelepipedus,SPECIES,"4427738: Esolus parallelepipedus (Müller, 1806)"
4427844,4427844,"Cytilus sericeus (Forster, 1771)",Animalia,Arthropoda,Coleoptera,Insecta,Cytilus,Byrrhidae,Cytilus sericeus,SPECIES,"4427844: Cytilus sericeus (Forster, 1771)"
4427859,4427859,"Cytilus auricomus (Duftschmid, 1825)",Animalia,Arthropoda,Coleoptera,Insecta,Cytilus,Byrrhidae,Cytilus auricomus,SPECIES,10492751: BOLD:ACG4339
4427895,4427895,"Lamprobyrrhulus nitidus (Schaller, 1783)",Animalia,Arthropoda,Coleoptera,Insecta,Lamprobyrrhulus,Byrrhidae,Lamprobyrrhulus nitidus,SPECIES,"4427895: Lamprobyrrhulus nitidus (Schaller, 1783)"
4427942,4427942,"Byrrhus fasciatus (Forster, 1771)",Animalia,Arthropoda,Coleoptera,Insecta,Byrrhus,Byrrhidae,Byrrhus fasciatus,SPECIES,"4427942: Byrrhus fasciatus (Forster, 1771)"
4427965,4427965,"Byrrhus pilula (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Byrrhus,Byrrhidae,Byrrhus pilula,SPECIES,"4427965: Byrrhus pilula (Linnaeus, 1758) | 8943151: Byrrhus pilula herculeanus Ganglbauer, 1902"
4428077,4428077,"Heterocerus marginatus (Fabricius, 1787)",Animalia,Arthropoda,Coleoptera,Insecta,Heterocerus,Heteroceridae,Heterocerus marginatus,SPECIES,"4428077: Heterocerus marginatus (Fabricius, 1787)"
4428081,4428081,"Heterocerus fusculus Kiesenwetter, 1843",Animalia,Arthropoda,Coleoptera,Insecta,Heterocerus,Heteroceridae,Heterocerus fusculus,SPECIES,"4428081: Heterocerus fusculus Kiesenwetter, 1843"
4428088,4428088,"Heterocerus fossor Kiesenwetter, 1843",Animalia,Arthropoda,Coleoptera,Insecta,Heterocerus,Heteroceridae,Heterocerus fossor,SPECIES,"4428088: Heterocerus fossor Kiesenwetter, 1843"
4428122,4428122,"Heterocerus fenestratus (Thunberg, 1784)",Animalia,Arthropoda,Coleoptera,Insecta,Heterocerus,Heteroceridae,Heterocerus fenestratus,SPECIES,"4428122: Heterocerus fenestratus (Thunberg, 1784)"
4428230,4428230,"Scirtes hemisphaericus (Linnaeus, 1767)",Animalia,Arthropoda,Coleoptera,Insecta,Scirtes,Scirtidae,Scirtes hemisphaericus,SPECIES,"4428230: Scirtes hemisphaericus (Linnaeus, 1767)"
4428236,4428236,"Microcara testacea (Linnaeus, 1767)",Animalia,Arthropoda,Coleoptera,Insecta,Microcara,Scirtidae,Microcara testacea,SPECIES,"4428236: Microcara testacea (Linnaeus, 1767)"
4428304,4428304,"Clambus pallidulus Reitter, 1911",Animalia,Arthropoda,Coleoptera,Insecta,Clambus,Clambidae,Clambus pallidulus,SPECIES,"4428304: Clambus pallidulus Reitter, 1911 | 10366291: BOLD:AAO0043"
4428306,4428306,"Clambus punctulum (Beck, 1817)",Animalia,Arthropoda,Coleoptera,Insecta,Clambus,Clambidae,Clambus punctulum,SPECIES,"4428306: Clambus punctulum (Beck, 1817)"
4428312,4428312,"Clambus simsoni Blackburn, 1902",Animalia,Arthropoda,Coleoptera,Insecta,Clambus,Clambidae,Clambus simsoni,SPECIES,"4428312: Clambus simsoni Blackburn, 1902 | 10611632: BOLD:AAO0037"
4428338,4428338,"Lygistopterus sanguineus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Lygistopterus,Lycidae,Lygistopterus sanguineus,SPECIES,"4428338: Lygistopterus sanguineus (Linnaeus, 1758)"
4428357,4428357,"Platycis minutus (Fabricius, 1787)",Animalia,Arthropoda,Coleoptera,Insecta,Platycis,Lycidae,Platycis minutus,SPECIES,"4428357: Platycis minutus (Fabricius, 1787)"
4428376,4428376,"Dalopius marginatus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Dalopius,Elateridae,Dalopius marginatus,SPECIES,"4428376: Dalopius marginatus (Linnaeus, 1758)"
4428398,4428398,"Anostirus castaneus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Anostirus,Elateridae,Anostirus castaneus,SPECIES,"4428398: Anostirus castaneus (Linnaeus, 1758) | 10295055: Corymbites castaneus (Linnaeus, 1758)"
4428407,4428407,"Anostirus purpureus (Poda, 1761)",Animalia,Arthropoda,Coleoptera,Insecta,Anostirus,Elateridae,Anostirus purpureus,SPECIES,"4428407: Anostirus purpureus (Poda, 1761)"
4428416,4428416,"Negastrius pulchellus (Linnaeus, 1761)",Animalia,Arthropoda,Coleoptera,Insecta,Negastrius,Elateridae,Negastrius pulchellus,SPECIES,11291575: Cryptohypnus pulchellus (Linnaeus)
4428448,4428448,"Sericus brunneus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Sericus,Elateridae,Sericus brunneus,SPECIES,"4428448: Sericus brunneus (Linnaeus, 1758)"
