key	nubKey	scientificName	datasetKey	canonicalName	species	genus	family	order	class	phylum	kingdom	rank	speciesKey	genusKey	familyKey	orderKey	classKey	phylumKey	kingdomKey	taxonomicStatus	locationId	locality	country	status	first_observed	last_observed	establishmentMeans	degree_of_establishment	native_range	native_continent	habitat	marine	freshwater	terrestrial	source	pathway_level1	pathway_level2
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	2005	2018	INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	2005	2018	INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	2005	2018	INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	2005	2018	INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT	2018	2019	INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT	2018	2019	INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT	2018	2019	INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-BRU	Brussels-Capital Region	BE	PRESENT	2018	2019	INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	2005	2018	INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	2005	2018	INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	2005	2018	INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT	2005	2018	INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT	2019	2020	INTRODUCED	casual	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT	2019	2020	INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT	2019	2020	INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545103	5353590	Cercis siliquastrum L.	6d9e952f-948c-4483-9807-575348147c7e	Cercis siliquastrum	Cercis siliquastrum	Cercis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545103	213213944	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT	2019	2020	INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266804: Cercis siliquastrum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1864	2017	INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1864	2017	INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1864	2017	INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Eastern Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545105	5352372	Anthyllis vulneraria subsp. polyphylla (DC.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria polyphylla		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266669: Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545106	5352425	Anthyllis vulneraria subsp. carpatica (Pant.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria carpatica		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1866	2015	INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266764: Anthyllis vulneraria L. subsp. carpatica (Pant.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545106	5352425	Anthyllis vulneraria subsp. carpatica (Pant.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria carpatica		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-VLG	Flemish Region	BE	PRESENT			INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266764: Anthyllis vulneraria L. subsp. carpatica (Pant.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545106	5352425	Anthyllis vulneraria subsp. carpatica (Pant.) Nyman	6d9e952f-948c-4483-9807-575348147c7e	Anthyllis vulneraria carpatica		Anthyllis	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		213213965	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE-WAL	Walloon Region	BE	PRESENT			INTRODUCED	casual	Europe	Europe	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266764: Anthyllis vulneraria L. subsp. carpatica (Pant.) Nyman in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545108	5355395	Spartium junceum L.	6d9e952f-948c-4483-9807-575348147c7e	Spartium junceum	Spartium junceum	Spartium	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545108	213213947	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1993	2020	INTRODUCED	established	Africa	Africa	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266784: Spartium junceum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545108	5355395	Spartium junceum L.	6d9e952f-948c-4483-9807-575348147c7e	Spartium junceum	Spartium junceum	Spartium	Fabaceae	Fabales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545108	213213947	213213730	213213728	213213370	213212393	213212360	ACCEPTED	ISO_3166:BE	Belgium	BE	PRESENT	1993	2020	INTRODUCED	established	Eastern Asia	Asia	terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266784: Spartium junceum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
